PublishDate,Sentence,Score
2017-08-02T05:45:00.000Z,  今日早盤以蘋概股表現最強勁，大立光、台積電以及鴻海領軍，可成 (2474) 等齊攻，大立光 (3008) 再創新高，亞光 (3019) 在財報利多激勵股價大漲，光學族群大放光芒。,12
2017-08-02T01:48:00.000Z,  12.亞光 (3019) ：6月每股純益0.32元，超越Q1的0.11元，股價大漲逾8.5%。,3
2017-08-04T07:04:00.000Z,　電子股方面，蘋果三巨頭大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 平盤附近震盪，TPK-KY (3673) 法說報喜帶動股價亮燈漲停，盤面上最吸睛；光學廠獲利加速，先進光 (3362) 、佳凌 (4976) 及亞光 (3019) 同步飆漲，帶動玉晶光 (3406) 、聯一光 (3441) 、今國光 (6209) 、華晶科 (3059) 等跟進喊漲。,7
2017-08-04T06:07:00.000Z,二線光學股今在業績題材加持續，成為台股電子族群中多頭領軍指標，先進光 (3362) 衝破前波高點，寫下歷史新高價，亞光則是續強續創近10年來新高，佳凌 (4976) 也創下近5年來新高價，其餘玉晶光 (3406) 、聯一光 (3441) 、今國光 (6209) 、華晶科 (3059) 等亦同步喊漲。,7
2017-08-04T03:07:00.000Z,  時序正值第二季財報、7月營收公布旺季，盤面焦點聚焦在表現出色的個股或是族群上，TPK-KY宸鴻 (3673) 法說會報喜，第2季稅後稀釋每股淨利0.95元、累計上半年稅後稀釋每股淨利2.75元，在業績帶動下，獲得買盤簇擁，股價攻上114.5元漲停鎖住，成為今日盤面最亮眼個股；至於光學元件方面，先進光 (3362) 第2季獲利優於市場預期，今跳空漲停，寫下上櫃新高價，帶動亞光 (3019) 亦創2007年11月以來新高，佳凌 (4976) 則同步寫下上市新高。,13
2017-08-02T05:45:00.000Z,  今日早盤以蘋概股表現最強勁，大立光、台積電以及鴻海領軍，可成 (2474) 等齊攻，大立光 (3008) 再創新高，亞光 (3019) 在財報利多激勵股價大漲，光學族群大放光芒。,12
2017-08-02T01:48:00.000Z,  12.亞光 (3019) ：6月每股純益0.32元，超越Q1的0.11元，股價大漲逾8.5%。,3
2017-08-04T07:04:00.000Z,　電子股方面，蘋果三巨頭大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 平盤附近震盪，TPK-KY (3673) 法說報喜帶動股價亮燈漲停，盤面上最吸睛；光學廠獲利加速，先進光 (3362) 、佳凌 (4976) 及亞光 (3019) 同步飆漲，帶動玉晶光 (3406) 、聯一光 (3441) 、今國光 (6209) 、華晶科 (3059) 等跟進喊漲。,7
2017-08-04T06:07:00.000Z,二線光學股今在業績題材加持續，成為台股電子族群中多頭領軍指標，先進光 (3362) 衝破前波高點，寫下歷史新高價，亞光則是續強續創近10年來新高，佳凌 (4976) 也創下近5年來新高價，其餘玉晶光 (3406) 、聯一光 (3441) 、今國光 (6209) 、華晶科 (3059) 等亦同步喊漲。,7
2017-08-04T03:07:00.000Z,  時序正值第二季財報、7月營收公布旺季，盤面焦點聚焦在表現出色的個股或是族群上，TPK-KY宸鴻 (3673) 法說會報喜，第2季稅後稀釋每股淨利0.95元、累計上半年稅後稀釋每股淨利2.75元，在業績帶動下，獲得買盤簇擁，股價攻上114.5元漲停鎖住，成為今日盤面最亮眼個股；至於光學元件方面，先進光 (3362) 第2季獲利優於市場預期，今跳空漲停，寫下上櫃新高價，帶動亞光 (3019) 亦創2007年11月以來新高，佳凌 (4976) 則同步寫下上市新高。,13
2017-08-07T06:56:00.000Z,  光學元件股全面噴出，先進光 (3362) 及外資大買的華晶科 (3059) 連兩天漲停，亞光 (3019) 及佳凌 (4976) 股價連番創新高。,5
2017-08-07T06:56:00.000Z,  電子股電力十足，大立光 (3008) 7月營收佳，帶動相關族群個股走強，先進光、華晶科、聯一光漲停，亞光、玉晶光勁揚。,4
2017-08-07T02:43:00.000Z,光學鏡頭股攻擊態勢明顯，先進光 (3362) 、聯一光 (3441) 飆漲停81.7元、53.8元，今國光 (6209) 大漲近7%，玉晶光 (3406) 上漲逾2%，打入電動車大廠特斯拉（Tesla）車燈的亞光 (3019) 上漲約1.5%。,2
2017-08-07T01:55:00.000Z,台股早盤依舊由權值股擔綱衝關任務，股王大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 三大支柱穩步走揚，金融股富邦金 (2881) 、國泰金 (2882) 、第一金 (2892) 加入多頭行列；加上上週表現凸出的光學族群亞光 (3019) 、先進光 (3362) 、聯一光 (3441) 續飆，台股人氣增溫。,4
2017-08-08T06:57:00.000Z,昨夜美股續揚，道指連9日創新高，帶動台股繼昨日創下逾27年新高後，今日在電金並進帶動下，指數開高走高迅速攻克10600關卡，惟盤中先進光 (3362) 、亞光 (3019) 、佳淩 (4976) 等光學股漲多拉回，加上橡膠等傳產類股跌勢擴大，拖累大盤指數由紅翻黑，10600城池告失，終場加權指數下跌10.41點為10568.97點，成交值放大至1329.65億元。,5
2017-08-08T06:57:00.000Z,　電子股方面，權王台積電 (2330) 強勢走高並順利填息，鴻海 (2317) 、大立光 (3008) 雙雙翻黑；光電股玉晶光 (3406) 及亞光 (3019) 近期股價漲多，今逢獲利了結賣壓，亞光一度跌停，玉晶光亦失守360元，其餘先進光 (3362) 、佳淩 (4976) 等同步走弱，TPK-KY (3673) 由江懷海接任總經理兼執行長，股價同步翻黑。,-1
2017-08-08T06:37:00.000Z,  盤面上，中小型股殺翻天，原先強勢的光學元件族群近期股價連番大漲，今日獲利了結賣壓出籠，亞光 (3019) 盤中股價一度跌停，尾盤收在88.5元，跌幅為5.85%，玉晶光 (3406) 失守360元關卡，尾盤收在354元，跌幅4.7%。,-2
2017-08-08T06:01:00.000Z,加權股價指數終場下跌10.41點、跌幅0.1%、收在10568.97點、成交值新台幣1329.65億元，漲多的光學族群今天成為空方狙擊標的，亞光 (3019) 一度打落跌停價84.6元，連帶先進光 (3362) 、聯一光 (3441) 、玉晶光 (3406) 、佳凌 (4976) 全面大跌，股王大立光 (3008) 也出現小跌走勢。,-2
2017-08-08T02:46:00.000Z,（中央社記者田裕斌台北2017年8月8日電）在美股頻創新高激勵下，台股今天跳空站上10600點大關，不過近期強勢族群光學類股出現漲多獲利了結賣壓，指標股亞光 (3019) 更一度殺至跌停。,7
2017-08-08T02:46:00.000Z,截至10時30分，加權股價指數下跌12點、為10566點、成交值新台幣724億元，光學族群陸續公布7月營收，基本面面臨重大考驗，包括玉晶光 (3406) 、亞光、先進光 (3362) 、聯一光 (3441) 由於短線漲多、7月營收成長幅度有限，股價紛紛出現大幅拉回。,2
2017-08-09T06:47:00.000Z,  美國、北韓間關係緊張升溫，亞股受到驚嚇，台股早盤跳空開低，仍力圖守住10500點及5日線，周二盤中下殺的二線光學股亞光 (3019) 今早率領回穩，顯現出內資仍較樂觀。,-3
2017-08-09T06:47:00.000Z,  台股周二爆大量收黑，今早隨美股及日韓股市開低盤，蘋概三雄台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 都拉回，大型金控國泰金 (2882) 、富邦金 (2881) 弱勢整理，電金雙主軸均下跌，但內資熱情不退，亞光在法說會前股價再起，先進光 (3362) 、聯一光 (3441) 再度發亮。,-2
2017-08-09T01:59:00.000Z,美股收低，台股在台積電 (2330) 開低以及金融股指數同步下滑，跳空開低，仍力圖守住10500點及5日線，周二盤中下殺的二線光學股亞光 (3019) 今早率領回穩，顯示內資的樂觀情緒仍高昂。,-1
2017-08-09T01:59:00.000Z,  台股周二爆大量收黑，今早隨美股及日韓股市開低盤，蘋概三雄台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 都拉回，大型金控國泰金 (2882) 、富邦金 (2881) 仍弱勢整理，電金雙主軸均下跌，使得台股早盤回測10500點，但內資熱情不退，亞光在法說會前股價再起，先進光 (3362) 、聯一光 (3441) 再度發亮。,-2
2017-08-10T07:05:00.000Z,　各類股全盤皆墨，電子權值股全面休兵，三巨頭大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 全數走跌，先前強勢的光學鏡頭股玉晶光 (3406) 、先進光 (3362) 、今國光 (6209) 、亞光 (3019) 一片慘綠。,0
2017-08-10T03:04:00.000Z,先前強勢的光學鏡頭股包括玉晶光 (3406) 、先進光 (3362) 、今國光 (6209) 、亞光 (3019) 都由紅翻黑，跌幅超過3%。,-4
2017-08-16T07:10:00.000Z,　全台昨晚無預警大停電，太陽能及UPS概念股強出頭，昱晶 (3514) 、茂迪 (6244) 、綠能 (3519) 等熱力四射，盈正 (3628) 、碩天 (3617) 、科風 (3043) 、旭隼 (6409) 等全面衝高；遭指為停電禍首的巨路 (6192) 臉色鐵青帶量下殺至今年低點；光燿科 (3428) 拿下Q2光學股獲利老三，下半年業績會更好，一度衝至上櫃新高價，激勵亞光 (3019) 、新鉅科 (3630) 及佳凌 (4976) 攜手勁揚。,10
2017-08-16T06:11:00.000Z,  不過，中場後賣壓出籠，台指期跌點一度擴大，股王大立光 (3008) 將在周四除息，今早盤股價開低後翻紅，近尾盤時下壓；台積電、鴻海跌幅略擴大，光學股亞光 (3019) 雖持續收高，但部分個股漲幅收斂。,-1
2017-08-16T02:08:00.000Z,  美股蘋果股價周二持續攀高，拉抬台股蘋概氣勢；股王大立光 (3008) 將在周四除息，今早盤股價開低後翻紅，仍在5600元以上高檔，可成 (2474) 、台郡 (6269) 、亞光 (3019) 等蘋概股強者續強，光學族群亞光 (3019) 等也連續二天反彈；但台積電 (2330) 小跌0.5元，略壓抑上攻力道。,1
2017-08-18T07:14:00.000Z,　主要電子權值股普遍走弱，台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 、聯發科 (2454) 同步回檔；國巨 (2327) 減資換新股今上市，股價強勢大漲觸及歷史新高價182元；華碩 (2357) ZenFone 4系列智慧型新機發表加持，午盤股價翻紅；近期強勢的光學族群力挽狂瀾，亞光 (3019) 、光燿科 (3428) 、聯一光 (3441) 等力守紅盤；面板股彩晶 (6116) 下周一除息股價先暖身，友達 (2409) 、群創 (3481) 則雙雙拉回。,9
2017-08-18T06:42:00.000Z,  今日儘管龍頭股指標大立光在填息後出現降溫，但二線光學股亞光 (3019) 氣勢依舊強勁，受惠車載及手機變焦鏡頭雙題材，午盤股價拉抬，最高達103元，寫下2007年12月以來新高，揚明光 (3504) 則是在下半年營運看俏下，股價一度創27個月以來新高，其餘聯一光 (3441) 、光燿科 (3428) 等也黑翻紅，讓二線光學股成為今日盤面焦點。,10
2017-08-21T06:13:00.000Z,光學鏡頭股持續攻堅，玉晶光 (3406) 在整理多時後尾盤上攻，收在波段新高370元，大漲7.25%；先進光 (3362) 、亞光 (3019) 也分別上漲4.55%、1.46%，收80.5元、104.5元。,3
2017-08-22T07:03:00.000Z,早盤台股開高26.98點，以10353.37點開出後，鋼鐵大軍旋即帶頭喊衝，台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 三大指標穩穩守在高檔坐鎮增添多頭信心，隨後玉晶光 (3406) 、亞光 (3019) 、揚明光 (3504) 等光電股接連攻上山頭助攻，宏達電 (2498) 也挾Vive降價題材爆量漲停，激勵大盤指數一度衝破10400城門、來到10410.47點，惟兵臨月線反壓增強，多空遂於10390處展開對峙，終場大盤指數上漲65.68點，收在10392.07點，總成交值1090.02億元；店頭市場漲0.48點，收在136.44點，總成交值380.13億元。,10
2017-08-22T07:03:00.000Z,光學族群今日再度登上盤面人氣焦點，股王大立光 (3008) 站上5600元，玉晶光 (3406) 入選蘋果(Apple)3D感測供應鏈名單激勵，尾盤收在407元漲停價再創新高，亞光 (3019) 收在113.5元。,11
2017-08-22T07:03:00.000Z,分析師表示，台積電今日收盤站上季線，是否為台股收復月線的領先指標值得觀察，明日光學元件族群中亞光及先進光的走勢將成為關鍵，預期台股未來幾天將在月線附近震盪。,4
2017-08-22T06:04:00.000Z,盤面焦點依舊是光學族群，在玉晶光 (3406) 入選蘋果(Apple)3D感測供應鏈名單及8月起營運將高角度起飛激勵下，鏡頭廠再掀風潮，玉晶光以407元漲停價再創新高，早盤一度翻黑的亞光 (3019) 也在資金回籠下大漲，收113.5元，聯一光 (3441) 、華晶科 (3059) 、新鉅科 (3630) 、今國光 (6209) 、佳凌 (4976) 也跟進漲勢，揚明光 (3504) 則是拚出第4根漲停。,11
2017-08-22T02:52:00.000Z,分析師表示，光學族群今天仍是盤中亮點，不過今天改由一軍進攻，股王大立光 (3008) 站回所有均線之上，第2季毛利率表現亮眼的玉晶光 (3406) 更是突破400元大關，往2011年2月以來高點邁進，不過之前狂飆的亞光 (3019) 、先進光 (3362) 、聯一光 (3441) 、光燿科 (3428) 則是出現獲利了結賣壓，股價紅翻黑。,1
