PublishDate,Sentence,Score
2017-09-05T03:08:00.000Z,其餘類股以造紙、電機、電器、油電等走勢較強；美國德州石化重鎮受颶風影響，各大小廠停工約一週，雖然油價變動不大，但下游石化產品價格蠢動，二線塑化股的中石化 (1314) 4日盤中創下4年來新高的14.5元，爆出近17萬張大量，今天仍在14元以上高檔震盪，成交量溫和；國喬 (1312) 、聯成 (1313) 紛紛創下新高後在相對高檔震盪。,2
2017-09-05T01:18:00.000Z,與伺服器端AI設計不同的是，Kirin 970選擇了具有最高效能的計算架構來大幅提升AI的計算力，以應對與大量數據中心完全不同的挑戰。,3
2017-09-07T06:33:00.000Z,台股今開高震盪，最高衝破10600點，新台幣持續強勢，但接近午盤台股加權股價指數紅翻黑，在成交量持續增溫下類股輪動明顯，由先前強勢的蘋概、光學等族群轉到太陽能、塑化以及LED等族群，且尾盤更爆出近百億大量，終場台股收跌9.35點、報在10538.51點，成交量為1298.6億元，目前台股已經連續兩個交易日拉出兩根黑K棒，且今日更跌破昨日黑K低點。,1
2017-09-07T06:33:00.000Z,  分析師表示，台股現階段輪動明顯，且目前櫃買指數持續創波段新高，只是波動劇烈、且相對大量，短線上有漲多拉回疑慮，中小型個股難免震盪，後市若能再創新高表現，對中小型個股相較有利，目前台股技術指標皆無轉弱跡象，且量能也健康放大，在先前指數突破新高後宜視為良性拉回修正，走勢整理後料將再返偏多格局，惟美國聯準會主席費雪的請辭，對後續國際貨幣市場的影響，宜持續關注。,9
2017-09-07T03:24:00.000Z,NVIDIA Corporation汽車業務總經理Rob Csongor 6月14日在美國參議院商業科學運輸委員會作證時指出，人工智慧(AI)將在未來數年內讓汽車具備自駕功能，進而拯救數萬人性命、讓殘障人士獲得外出自由、改善城市設計並省下大量無效率時間。,7
2017-09-08T06:26:00.000Z,  隨著10奈米將持續放量出貨，台積電下半年營收回復成長力道，在蘋果A11處理器大量出貨驅動下，台積電第四季業績可望進一步攀高，全年營收以美元計價比去年仍成長5~10%的目標不變，將再創新高。,6
2017-09-09T01:05:00.000Z,"　台積電大客戶蘋果可望於下周發表新一代機種，市場預測，蘋果將推出3款新機，分別是iPhone 7s／Plus以及眾所矚目的iPhone 8，法人預測，由於蘋果將推出高規格機種，可望吸引大量買氣，預估這3款機種今年合計出貨量將達9,000萬～1億部水準。",2
2017-09-11T07:39:00.000Z,"市場解讀，當局是要取締比特幣交易平台，並非取締比特幣，只是取消比特幣與法幣大量兌換的通道，激勵比特幣反彈，11日突破人幣25,000元。",2
2017-09-13T06:14:00.000Z,　工研院表示，半導體製程中常用到大量溶液，進行晶圓表面的清洗、研磨與蝕刻。,1
2017-09-15T06:54:00.000Z,  終場加權指數上漲26.84點，收於10580.41點，成交量放大至1551.41億元，創近28個月大量；不過，周線仍小幅收黑29.54點，終止連三紅紀錄。,-1
2017-09-15T06:20:00.000Z,加權股價指數終場上漲26.84點、漲幅0.25%，收在10580.41點，成交值新台幣1551.41億元，雖創下2015年4月25日新大量，但週線終止3連紅。,2
2017-09-15T06:20:00.000Z,分析師指出，今天最後一盤爆出超過340億元大量，拉抬指數超過30點，由於指數重回所有均線之上，外資是否重返台股市場，值得觀察。,1
2017-09-18T00:11:00.000Z,首先，研究人員透過給予大量數據的方式訓練內建GPU電腦學會辨識照片中的汽車。,3
2017-09-28T07:20:00.000Z,分析師表示，外資連日賣超台股，短期對盤勢上攻造成阻力，而台股近期出現較大幅度的修正主要為iPhone X可能延緩推出，但依照目前觀察，iPhone X供應商可望在10月開始大量出貨，市場已過度恐慌；預計在短線賣壓消化完畢後，只要量能未失控，包括9月營收、第三季財報等基本面有利個股，將有助於台股重拾多頭力道。,-4
2017-09-28T03:21:00.000Z,統一證券研究部追蹤消息研判並不屬實，認為iPhone X的供應商將會在10月開始大量出貨；且考量從iPhone 8系列以及他廠如Note 8的銷售狀況都不理想，研究部認為消費者仍在期待11月3日開賣的iPhone X體驗狀況，市場短期恐慌反而是逢低布局個股的時機。,-2
2017-09-28T01:15:00.000Z,報導指出，羅密歐模組組裝所需的時間比茱麗葉模組更長，導致供應失衡，一位關係人士表示，這是iPhone X要進行大量生產的一項瓶頸。,2
2017-09-29T13:12:00.000Z,劉坤錫強調，3奈米晶圓在蓋廠初期有大量資本支出，從廠房設計到裡面的機器設備、機電設施，雖然本土半導體設備廠的實力無法單獨供應3奈米製程，但搭配國際半導體設備大廠，台灣的半導體設備廠仍可受惠。,-1
2017-09-29T13:12:00.000Z,儲祥生指出，先前傳出台積電赴美國設3奈米新廠的說法，其實原本很多人就覺得不可能，因為3奈米新製程需要大量的研發工程師，沒日沒夜的研發，在美國要找到很多優秀又耐操的工程師不易，全世界恐怕只有台灣能滿足這樣的需求。,0
2017-09-29T08:48:00.000Z,  台積電今年下半年大量產出10奈米，預計明年開始量產7奈米，生產重心均放在中科；下世代製程的5奈米預計2019年試產，2020年量產，5奈米已確定將在南科建廠生產；今日公司提前宣布3奈米製程新廠也將設在南科。,3
2017-09-30T01:45:00.000Z,  台積電今年下半年大量產出10奈米，預計明年開始量產7奈米，生產重心均放在中科園區；下世代製程的5奈米預計2019年試產，2020年量產，5奈米已確定將在南科台南園區建廠生產。,3
2017-09-30T01:45:00.000Z,  台積電今年下半年大量產出10奈米，預計明年開始量產7奈米，生產重心均放在中科園區；下世代製程的5奈米預計2019年試產，2020年量產，5奈米已確定將在南科台南園區建廠生產。,3
