PublishDate,Sentence,Score
2018-02-01T02:37:00.000Z,  3.世紀鋼 (9958) 昨獲外資、自營商聯手買超840張，日KD黃金交叉，激勵早盤股價衝上47.5元、漲幅近9%。,8
2018-02-01T02:37:00.000Z,  3.世紀鋼 (9958) 昨獲外資、自營商聯手買超840張，日KD黃金交叉，激勵早盤股價衝上47.5元、漲幅近9%。,8
2018-02-05T07:16:00.000Z,  而在個股表現方面，世紀鋼 (9958) 因離岸風電題材持續發酵，盤中攻上漲停58元再度創高；而鈺邦 (6449) 、青雲 (5386) 則受惠電競挖礦需求增加，可望帶動出貨，逆勢拉上漲停；此外，佳大 (2033) 受惠今年第一季鋼價趨漲，預期仍可維持穩定獲利的狀況，股價盤中漲停鎖死，泰谷 (3339) 同樣以漲停作收。,8
2018-02-05T07:04:00.000Z,  反觀題材股不受大盤影響，檢測設備大廠德律 (3030) 1月營收表現亮眼，加上轉攻藍海市場有成，股價大漲逾7%，升破50元，高點來到54.6元，續創波段新高；世紀鋼 (9958) 擁離岸風機題材持續吸引買盤，強勢登上漲停。,7
2018-02-05T03:10:00.000Z,  此外，檢測設備大廠德律 (3030) 一月營收表現亮眼，加上轉攻藍海市場有成，今年在車電市場成長之下，將推升營運，今日逆勢大漲逾6%，股價漲破50元，來到53.5元續創波段新高；而世紀鋼 (9958) 布局離岸風機的題材持續吸引買盤，股價57.9元再創高，中光電 (5371) 、鈺邦 (6449) 也有所表現，均成盤面上的亮點。,10
2018-02-05T02:17:00.000Z,  4.世紀鋼 (9958) ：法人持續買超，支撐早盤股價續衝57.2元歷史新高。,4
2018-02-06T02:17:00.000Z,  5.世紀鋼 (9958) ：外資持續買超，帶動早盤股價一度逆勢衝上60.5元歷史新高，惟調節賣壓尾隨出籠、盤中觸及跌停。,1
2018-02-09T07:11:00.000Z,　台股受美股狂瀉衝擊，早盤一度重挫逾300點，各類股全盤皆墨，以花蓮強震後重建題材的鋼鐵股相對抗震，中鴻 (2014) 、官田鋼 (2017) 、世紀鋼 (9958) 盤中翻紅相對強勢；權值股一片綠油油，蘋概三雄大立光 (3008) 及台積電 (2330) 、鴻海 (2317) 同步下殺，面板雙虎友達 (2409) 、群創 (3481) 及日月光 (2311) 、台達電 (2308) 、宏達電 (2498) 等全面走軟；受到Nvidia財報及財測優於預期，動力-KY (6591) 及雙鴻 (3324) 股價相對有撐；板卡廠撼訊 (6150) 1月營收續創新高激勵股價強攻漲停，青雲 (5386) 、麗臺 (2465) 同步飆高。,8
2018-02-09T02:18:00.000Z,  5.世紀鋼 (9958) ：昨外資反手買超495張，帶動早盤股價開低逆漲逾3.5%。,2
2018-02-12T06:49:00.000Z,封關日收紅，台股守住萬點為金雞年留完美句點！雞年封關日，上週遭逢全球股災讓萬點岌岌可危的台股，受上週五美股激烈震盪後收紅激勵，在雞年封關日的今天重振旗鼓，股王大立光 (3008) 、台積電 (2330) 及金融股負責撐盤，讓想抱股過年的本土資金盡情表現，1月業績表現出色的撼訊 (6150) 、新光金 (2888) 一開盤就跳空開高，並以漲停板作收，中小型股：競國 (6108) 、威盛 (2388) 、世紀鋼 (9958) 、台微體 (4152) 、利勤 (4426) 、青雲 (5386) 、醫揚 (6569) 、保綠-KY (8423) 及統懋 (2434) 等強攻漲停板，讓台股一度收復年線。,12
2018-02-12T02:14:00.000Z,  4.世紀鋼 (9958) ：外資連兩日買超，激勵早盤股價漲約4%，收復5日線。,4
2018-02-21T02:12:00.000Z,  6.世紀鋼 (9958) ：風力發電題材續吸金，早盤挾量飆漲逾7%。,3
