PublishDate,Sentence,Score
2019-01-02T07:11:00.000Z,　5日RSI為39.96，10日RSI為41.35，9日K值為40.91，9日D值為35.41，20日乖離率為-1.51。,0
2019-01-02T07:11:00.000Z,展望2019年，中美貿易戰、全球經濟成長下滑、美政府部份關門、聯準會緊縮政策、美2年期與10年期公債殖利率利差縮減及英國脫歐等，均將持續影響國際股匯市動盪，在結果未定案前全球變數仍在。,-1
2019-01-02T07:11:00.000Z,年度CES展將於元月8日起登場，相關5G、電動車、物聯網、電競、AR/VR等產業將成為選股重心。,1
2019-01-02T06:03:00.000Z,PMI以50%作為榮枯線，當指數低於50%呈現緊縮。,2
2019-01-02T04:05:00.000Z,DUV沒有EUV(極紫外光)先進，但是ASML說，裝設在無錫廠的NXT2000i是最新機型，能把曝光過程的錯誤減到最低，並且能和最先進的EUV設備NXE3400B共同使用、創造綜效。,-3
2019-01-02T04:05:00.000Z,外界猜測，SK海力士未來也許有意在無錫廠導入EUV設備。,-1
2019-01-02T04:05:00.000Z,＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。,2
2019-01-02T01:43:00.000Z,以科技股為主的那斯達克指數上漲0.77%，收在6635.28點。,1
2019-01-02T01:01:00.000Z,報導指出，DMM.com於2018年2月在金澤創設大規模礦場，不過營運不到1年時間就決定退出，DMM.com會長龜山敬司在推特發文稱「今後會在交易所及區塊鏈上加油」。,-2
2019-01-02T01:01:00.000Z,DMM.com會決議退出挖礦事業主要是因為比特幣價格下滑。,-2
2019-01-02T01:01:00.000Z,DMM.com表示，在2018年9月時就決定要退出挖礦事業，計畫在2019年上半年內完成出售挖礦機等退出作業，而退出主因為「收益性惡化」。,0
2019-01-02T01:01:00.000Z,日本虛擬貨幣商GMO 2018年12月25日宣布，將提列虛擬貨幣挖礦事業相關特別損失、金額達約355億日圓，其中自家挖礦事業提列約115億日圓損失、挖礦機研發/製造/銷售事業提列約240億日圓損失。,0
2019-01-02T01:01:00.000Z,日本虛擬貨幣相關股2018年表現普遍不佳。,-1
2019-01-02T01:01:00.000Z,根據嘉實XQ全球贏家系統報價，GMO 2018年大跌23.27%、日本比特幣交易所BITPoint Japna母公司Remixpoint(3825.JP)大跌37.25%、SOLXYZ(4284.JP)暴跌56.23%、CERES(3696.JP)大跌27.01%，表現皆遜於東證一部指數(TOPIX)的下跌17.80%。,-3
2019-01-02T01:01:00.000Z,＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。,2
2019-01-01T23:36:00.000Z,和前月相比，銷售額上升1.1%；和去年同期相比，銷售額上升9.8%。,1
2019-01-01T23:36:00.000Z,計入12月份銷售後，估計2018年的全年成長幅度將達兩位數，而2019年成長幅度將較為緩和。,2
