PublishDate,Sentence,Score
2017-11-13T00:01:00.000Z,安馳表示，以賽靈思過往新舊產品交替期間來看，預估最遲明年上半年可順利調整完畢，屆時由於新產品的平均單價較舊款產品高，毛利率亦高，將有助於提升公司整體的營收獲利及優化產品組合。,4
2017-11-14T06:33:00.000Z,產險股第3季均繳出不錯的獲利成績，加上安聯集團表態要併購台灣產險公司帶動，激勵旺旺保 (2816) 、新產 (2850) 、中再保 (2851) 、第一保 (2852) 等產險股盤中攜手強攻，其中，旺旺保、第一保及中再保都出現逾7%漲幅表現。,7
2017-11-17T03:12:00.000Z,精華第3季EPS 9.85元優於預期，外加新產能預計年底上線，12月起營運可望重返成長。,2
2017-11-20T06:57:00.000Z,金融股方面，新光金 (2888) 睽違逾兩年站回10元票面，帶領保險股國泰金 (2882) 、旺旺保 (2816) 、中壽 (2823) 、新產 (2850) 、三商壽 (2867) 等聯袂走高，推升金融類指強站各短均之上。,3
2017-11-20T06:57:00.000Z,分析師表示，在歐美股市轉弱、外資轉賣之下，台股近期呈現回檔整理走勢，季線支撐面臨保衛戰，惟在資金面及基本面仍趨正向下，台股仍可望緩步走高，明年第一季有機會再現新高點，建議短線遇較大拉回可逢低分批布局，看好半導體供應鏈；Apple新規格及新產品受惠股；關鍵零組件缺貨、漲價受惠股；汽車電子或電動車供應鏈等；傳產股挑選中國經濟成長及政策受惠股以及具漲價題材之原物料股。,9
2017-11-20T03:54:00.000Z,　王嘉豪指出，時序愈接近年底，作夢題材股將成為盤面焦點，科技及傳產股皆有表現機會，選股方向上看好五大族群：半導體供應鏈；Apple新規格及新產品受惠股；關鍵零組件缺貨、漲價受惠股；汽車電子或電動車供應鏈等；傳產股挑選中國經濟成長及政策受惠股，另外，亦可留意具漲價題材之原物料股。,11
2017-11-23T06:18:00.000Z,  年底作帳行情啟動，內資動作相對外資活躍，也使得中小型個股表現活躍，被動元件近期受惠需求持續火熱，大毅 (2478) 今日帶量漲停；LED族群今也為盤面續強族群，隆達 (3698) Mini LED可望在明年下半年開始貢獻營收，在新產品布局發酵下，股價鎖住漲停作收，光磊 (2340) 、佰鴻 (3031) 等股價亦強勢走揚。,9
2017-11-23T06:12:00.000Z,觀察類股族群，王嘉豪表示，可留意半導體供應鏈、蘋果新規格及新產品受惠股、關鍵零組件缺貨、漲價受惠股、汽車電子或電動車供應鏈等。,4
2017-11-27T04:22:00.000Z,永豐餘漿紙事業群持續拓展特殊紙應用市場並研發新產品，強化服務品質，以厚植長遠營運競爭力。,-1
2017-11-29T08:04:00.000Z,  全球排名第二的格羅方德受惠於新產能的開出與產能利用率提升，2017年營收呈現年增8.2%的相對高成長表現。,3
