PublishDate,Sentence,Score
2017-03-01T07:20:00.000Z,為衝刺先進製程，晶圓雙雄台積電 (2330) 和聯電 (2303) 今年不約而同招募近2000名員工，台積電更預告，為因應5奈米進入技術發展，未來2年仍會持續擴大徵才。,3
2017-03-01T07:20:00.000Z,　報導指出，聯電今年14奈米正式量產，加上接受中國晉華委託開發DRAM相關製程技術，南科廠今年將招募2000位工程師，日前已正式向勞動部提報。,4
2017-03-01T06:55:00.000Z,　盤面上，電金權值股仍乏力，雙王台積電 (2330) 、大立光 (3008) 聯袂走跌，上周五噴出大漲的聯電 (2303) 亦同步回檔，惟旗下IC設計股聯陽 (3014) 因配息大方鎖漲停，帶動矽統 (2363) 、聯詠 (3034) 、智原 (3035) 全面上攻；AR、VR等新應用帶動3D感測鏡頭需求湧現，新鉅科 (3630) 及今國光 (6209) 可望受惠，股價雙雙漲停表現最亮眼。,6
2017-03-03T07:11:00.000Z,股王大立光 (3008) 儘管早盤一度拉高達4535元，但隨即翻黑，摔落4500元大關，盤中股價多於盤下狹幅震盪，晶圓雙雄台積電 (2330) 、聯電 (2303) 聯袂走低，鴻海 (2317) 、聯發科 (2454) 等也都壓回修正。,0
2017-03-03T03:29:00.000Z,至於聯電 (2303) 去年資本支出估達28.42億美元新高，今年預估降3成至20億美元。,1
2017-03-01T07:20:00.000Z,為衝刺先進製程，晶圓雙雄台積電 (2330) 和聯電 (2303) 今年不約而同招募近2000名員工，台積電更預告，為因應5奈米進入技術發展，未來2年仍會持續擴大徵才。,3
2017-03-01T07:20:00.000Z,　報導指出，聯電今年14奈米正式量產，加上接受中國晉華委託開發DRAM相關製程技術，南科廠今年將招募2000位工程師，日前已正式向勞動部提報。,4
2017-03-01T06:55:00.000Z,　盤面上，電金權值股仍乏力，雙王台積電 (2330) 、大立光 (3008) 聯袂走跌，上周五噴出大漲的聯電 (2303) 亦同步回檔，惟旗下IC設計股聯陽 (3014) 因配息大方鎖漲停，帶動矽統 (2363) 、聯詠 (3034) 、智原 (3035) 全面上攻；AR、VR等新應用帶動3D感測鏡頭需求湧現，新鉅科 (3630) 及今國光 (6209) 可望受惠，股價雙雙漲停表現最亮眼。,6
2017-03-03T07:11:00.000Z,股王大立光 (3008) 儘管早盤一度拉高達4535元，但隨即翻黑，摔落4500元大關，盤中股價多於盤下狹幅震盪，晶圓雙雄台積電 (2330) 、聯電 (2303) 聯袂走低，鴻海 (2317) 、聯發科 (2454) 等也都壓回修正。,0
2017-03-03T03:29:00.000Z,至於聯電 (2303) 去年資本支出估達28.42億美元新高，今年預估降3成至20億美元。,1
2017-03-07T06:59:00.000Z,不甩歐美股市隔夜疲弱，台股今日開高走高，造紙、玻陶、塑膠等傳產股領軍衝鋒，配合晶圓雙雄台積電 (2330) 、聯電 (2303) 等權值股持穩坐鎮，推升大盤指數重回9700點，相對國際股市強勢，尾盤大單敲進電、金權值股，終場加權指數上漲55.44點為9738.07點，收在今日最高點，一舉站回五日線及月線大關，成交值略增為697.41億元。,7
2017-03-08T00:08:00.000Z,"國際資金回流台股，新台幣匯率昨（7）日由貶轉升，激勵權值股重獲買盤關注，權值王台積電 （2330） 一吐先前悶氣，強漲1.09％，另聯電 （2303） 、南亞 （1303） 、台化 （1326） 等股價齊步走揚，帶動指數突破9,7004點整數大關，站回9,738點，增添台股多頭氣勢。",12
2017-03-08T00:08:00.000Z,　而漲幅最高的聯電，昨日上演土洋對作的「你丟我撿」戲碼，外資大幅減碼賣超1.5萬張，而自營商及投信則積極吃貨買超1.3萬張，消化近日獲利了結賣壓，股價上漲2.89％。,5
2017-03-11T03:55:00.000Z,　電子大廠中，受惠景氣好轉的面板雙虎業績表現出色，群創累計兩個月營收年增率45％，友達也大增28.2％，光學元件大廠大立光年成長率更達37.2％，廣達也達26.1％，半導體廠台積電及聯電年增率各為13.5％、14.8％。,6
2017-03-16T01:24:00.000Z,如新台幣兌美元匯率每波動1%，將影響兩大晶圓代工廠台積電 (2330) 與聯電 (2303) 營收1%，及毛利率0.4個百分點。,0
2017-03-16T01:24:00.000Z,聯電財務長劉啟東表示，匯率穩定對企業較好因應。,2
2017-03-22T07:34:00.000Z,  近年中國挖角台灣人才的案例備出，像是最有名的紫光集團延攬前華亞科總經理高啟全以及聯電 (2303) 前執行長孫世偉；福建晉華引進前聯電高層陳正坤；中芯聘請台積電 (2330) 前共同營運長蔣尚義為董事。,2
2017-03-27T10:28:00.000Z,包括台積電與另一晶圓代工廠聯電 (2303) 營收都以美元計價，新台幣每升值1%，對營收將造成同等幅影響，並影響毛利率0.4個百分點。,0
2017-03-27T10:28:00.000Z,台積電與聯電一致表示，第1季新台幣強升，對營運表現將造成不利影響，只是以加權平均匯率為計價基礎，實際影響情況仍待結算。,0
