_id,url,content,source,timestamp,title
5f7418298020f98ebdbe5dd5,https://tw.stock.yahoo.com/news/%E7%AB%B9%E7%A7%91%E6%9C%AA%E5%8F%97%E5%9C%B0%E9%9C%87%E5%BD%B1%E9%9F%BF-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%BB%A0%E5%8D%80%E7%87%9F%E9%81%8B%E6%AD%A3%E5%B8%B8-051429015.html,"（中央社記者張建中新竹2020年9月30日電）宜蘭今天中午發生芮氏規模5.9地震，新竹科學園區管理局表示，區內一切正常，並無災情傳出。
據中央氣象局指出，今天中午12時37分發生芮氏規模5.9地震，震央在宜蘭縣政府東偏北方39.4公里，位於台灣東部海域，新竹縣關西震度4級。
竹科管理局副局長許增如表示，新竹市最大震度2級，雖有感覺到搖晃，不過，震度不大，區內廠商一切正常，並未受到影響。
晶圓代工廠台積電 (2330) 與聯電 (2303) 一致指出，各廠區營運正常，並未受到地震影響。",中央社,2020-09-30T05:14:29.000Z,竹科未受地震影響 台積電廠區營運正常
5f741a768020f98ebdc0d5a9,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%90%AB%E9%8A%85%E5%BB%A2%E6%B6%B2%E5%86%8D%E7%94%9F%E6%8A%80%E8%A1%93-%E5%B9%B4%E5%89%B5%E9%80%BE%E5%84%84%E5%85%83%E5%9B%9E%E6%94%B6%E6%B8%9B%E5%BB%A2%E6%95%88%E7%9B%8A-045114599.html,"台積電 (2330-TW) 以資源再生技術達成零廢棄目標，今年 8 月累計超過 10 噸電子級陽極銅，重回公司製程使用，每年創造的回收減廢效益超過新台幣 1 億元。
台積電積極開發含銅廢液的電鍍回收系統，從 2016 年起，在各廠區陸續設置「液中求銅」設備，直接在廠內將含銅廢液轉化為再生銅管；2017 年進一步與原物料供應商合作，研發熔煉純化程序，將高純度的再生銅管轉製成電子級陽極銅，提高再生物料價值。
從 2018 年起，台積電擴大驗證回到公司製程使用，成功建立電子級銅物料的循環再生模式，每年約可回收 1.6 萬噸含銅廢液，並再製成 170 噸的再生銅管，帶動國內循環經濟產業發展。
台積電營運組織資深副總經理秦永沛表示，台積電在晶片製造過程中，利用對環境最友善的方式，以最少資源創造最大價值。",鉅亨網記者林薏茹 台北,2020-09-30T04:51:14.000Z,台積電含銅廢液再生技術 年創逾億元回收減廢效益
5f73f0498020f98ebd8a4032,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%90%AB%E9%8A%85%E5%BB%A2%E6%B6%B2%E5%86%8D%E7%94%9F%E6%8A%80%E8%A1%93-%E5%B9%B4%E5%89%B5%E9%80%BE%E5%84%84%E5%85%83%E7%B6%A0%E8%89%B2%E6%95%88%E7%9B%8A-022733402.html,"【時報記者沈培華台北報導】台積電(2330)致力成為循環經濟的實踐者，建立電子級銅物料的循環再生模式，每年約可回收1.6萬公噸含銅廢液，創造的回收減廢效益超過新台幣1億元。
台積公司積極開發含銅廢液的電鍍回收系統，自民國105年起，即於各廠區陸續設置「液中求銅」設備，直接在廠內將含銅廢液轉化為再生銅管；民國106年進一步與原物料供應商合作研發熔煉純化程序，將高純度的再生銅管轉製成電子級陽極銅，提高再生物料價值，並於民國107年起擴大驗證回到台積公司製程使用，成功建立電子級銅物料的循環再生模式，每年約可回收1.6萬公噸含銅廢液，並再製成170公噸的再生銅管，帶動國內循環經濟產業發展。
台積電表示，民國109年8月，累計超過10噸電子級陽極銅重回台積公司製程使用，每年創造的回收減廢效益超過新台幣1億元。公司並以資源再生技術達成零廢棄目標。",時報資訊,2020-09-30T02:27:33.000Z,《半導體》台積電含銅廢液再生技術 年創逾億元綠色效益
5f73e6ee8020f98ebd7b5197,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%BB%BA%E9%8A%85%E7%89%A9%E6%96%99%E5%86%8D%E7%94%9F%E5%BE%AA%E7%92%B0-%E5%B9%B4%E5%89%B5%E9%80%BE1%E5%84%84%E5%85%83%E7%B6%A0%E8%89%B2%E6%95%88%E7%9B%8A-014324143.html,"（中央社記者張建中新竹2020年9月30日電）晶圓代工廠台積電 (2330) 致力推動循環經濟發展，成功建立電子級銅物料的循環再生模式，每年約可回收1.6萬公噸含銅廢液，創造的回收減廢效益超過新台幣1億元。
台積電積極開發含銅廢液的電鍍回收系統，民國105年起，於各廠區陸續設置「液中求銅」設備，直接在廠內將含銅廢液轉化為再生銅管
民國106年，台積電進一步與原物料供應商合作研發熔煉純化程序，將高純度的再生銅管轉製成電子級陽極銅，提高再生物料價值。
台積電表示，107年起擴大驗證回到公司製程使用，成功建立電子級銅物料的循環再生模式，每年約可回收1.6萬公噸含銅廢液，再製成再生銅管，創造的回收減廢效益超過1億元。
據統計，至109年8月，已累積超過10公噸電子級陽極銅重回台積電製程使用。台積電營運組織資深副總經理秦永沛說，在晶片製造過程中，台積電利用對環境友善的方式，以最少的資源創造最大的價值。",中央社,2020-09-30T01:43:24.000Z,台積電建銅物料再生循環 年創逾1億元綠色效益
5f73c8788020f98ebd507f82,https://tw.stock.yahoo.com/news/%E5%90%84%E5%A0%B1%E8%A6%81%E8%81%9E-%E5%8F%B0%E7%A9%8D%E8%B5%B4%E7%BE%8E%E8%A8%AD%E5%BB%A0-ait%E6%8C%89%E8%AE%9A-233636405.html,"【時報-台北電】美國在台協會（AIT）台北辦事處長酈英傑29日參加世界台灣商會聯合總會年會時指出，台美高科技合作是全球經濟的驅動力，像台積電近期宣布120億美元（約新台幣3,500億元）赴美設廠就是一例，美國需要打造可信賴的半導體、關鍵科技、醫療器材全球供應鏈，台灣就是關鍵合作夥伴。
台積電於5月中旬宣布將到美國亞利桑那州設立5奈米12吋晶圓廠的意向。台積電董事長劉德音在今年股東會表示，美國聯邦政府及亞利桑那州政府的補助，是台積電去美國設廠的關鍵，設廠案雖然仍未完全定案，但希望美國政府補助可讓台積電美國廠的運營成本（running cost）與台灣廠一致。
酈英傑表示，台灣商會每天都在全世界工作，不僅與AIT目標息息相關，也是支持美台關係重要支柱。日前國務院次卿柯拉克訪台，奠定台美全面經濟對話基礎，並指引出未來方向。台美高科技合作，特別是在半導體領域，一向是全球經濟的主要驅動力。最好的例子就是台積電最近宣布將斥資120億美元赴美設廠。
酈英傑指出，美國想要打造可信賴的半導體、關鍵科技及醫療器材的全球供應鏈，台灣就是美國的關鍵合作夥伴。台美雙方的自由市場、創業精神及知識自由，將使美國與台灣成為尖端研究與科技的樞紐中心。台美雙方共享許多政治、經濟，國際價值觀，經濟方面包括堅持自由市場、堅持私部門主導的永續成長、鼓勵創新和創業精神、尊重智慧財產權、遵守營造公平競爭環境的國際規則與協議等。
台積電預計自2021年起的9年、投資120億美元，在亞利桑那州設立月產能2萬片的5奈米晶圓廠。據設備業界消息，台積電的美國設廠案應會在年底前確定是否可行，並且確認相關投資細節，包括3～5年的製程推進技術藍圖，產能建置規劃，以及如何爭取美國聯邦政府及亞利桑那州政府的補助。
劉德音日前表示，台積電到美國設廠，會找台積電大聯盟的供應鏈合作夥伴一同赴美，並會為合作廠商爭取美國政府補助。台積電到美國設廠一定符合公司利益，最大利益是得到美國客戶信任，台積電也能利用這個機會招募到全世界最頂尖的科技人才，並全力保護矽智財（IP），技術研發仍將留在台灣。（新聞來源：工商時報─記者彭(女韋)琳、涂志豪／台北報導）",時報資訊,2020-09-29T23:36:36.000Z,《各報要聞》台積赴美設廠 AIT按讚
5f72e9d88020f98ebdb9a54f,https://tw.stock.yahoo.com/news/%E7%86%B1%E9%96%80%E6%97%8F%E7%BE%A4-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E4%B9%8F%E4%BA%86-%E6%A6%82%E5%BF%B5%E8%82%A1%E5%90%84%E8%87%AA%E8%A1%A8%E6%85%8B-074320104.html,"【時報編輯李慧蘭綜合報導】美中科技戰持續，繼華為禁令後，中芯也遭美祭制裁令，台半導體股近日挾轉單題材猛攻一波，龍頭股台積電(2330)也是主力之一，惟今日股價開高漲至435元後，面臨月線反壓，盤中翻黑落於低檔休憩，拖累大盤跟隨轉跌，台積電相關概念股也呈現分化走勢，其中，創意(3443)、光罩(238)、信紘科(6667)等紛紛走弱，而弘塑(3131)、昇陽半(8028)、世芯-KY(3661)、帆宣(6196)等則持續逆勢而上，整體呈現漲跌參半之勢，終場台積電收低0.12%、為431元，世芯-KY則收高2.39%、為471元。
日前資策會MIC預期，華為在美禁令生效前積極備貨，手機晶片庫存可因應到明年首季需求，5G基地台射頻晶片可因應明年全年需求，因此，華為禁令對台積電影響輕微；而中芯禁令影響上，外界原本樂觀預期，在成熟和先進產能有所進展及科創板上市提振下，長期看好中芯有機會趕超台積電，但美國禁令可能延緩中芯成熟產能擴充和先進製程推進，再次拉大中芯與台積電距離，至於轉單效應，部分外資認為，由於台積電先進製程領先，與中芯的產能重疊度低，且台積電目前產能滿載，受惠空間可能不及聯電。籌碼面，台積電本月以來遭三大法人偏空操作，其中，外資本月以來累計賣超76054張、投信賣超7085張、自營商賣超9034張，合計三大法人共賣超92173張。
而美中貿易戰升溫，中國全力加快CPU國產化及去美化，世芯-KY獲多款龍芯及飛騰的Arm架構處理器委託設計(NRE)及特殊應用晶片(ASIC)量產訂單，下半年7奈米NRE接案量增加及ASIC量產出貨明顯提高，可望助益營收及獲利逐季改寫新高。籌碼面，世芯-KY本月以來呈現土洋對作，統計9月至昨日止，外資合計賣超7390張、投信買超2613張、自營商買超69張，合計三大法人累計賣超4708張。股價方面，本月以來股價仍沿5日線上下震盪，期間盤中最高價為高581元、最低為400.5元，震盪幅度近3成，今日盤初最高攻上480元，但在台積電轉跌後，盤中漲勢也壓縮至約1.5%，終場則收漲2.39%、為471元，後勢股價能否跟上營運期待，可多加關注。",時報資訊,2020-09-29T07:43:20.000Z,《熱門族群》台積電乏了 概念股各自表態
5f72d05e8020f98ebd98eebe,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%BE%8C-%E9%9B%BB%E9%87%91%E6%8B%89%E5%B0%BE%E7%9B%A4-%E9%9C%87%E7%9B%AA%E6%94%B6%E5%B0%8F%E7%B4%85-055857940.html,"（中央社記者鍾榮峰台北2020年9月29日電）台股一度大漲108點，但台積電、大立光等權值股翻黑，盤中漲幅收斂並翻黑，尾盤電金小反彈，終場收在12467點，小漲4.9點。法人表示，市場資金尚未大舉離場，台股持續走高機率仍大。
美股勁揚，激勵台股早盤一度大漲108點，重返12570點之上，不過盤中台積電和大立光翻黑，漲幅收斂在平盤下整理，尾盤金融和電子小反彈，台股終場翻紅小漲4.9點。
加權股價指數終場收在12467.73點，小漲4.97點，漲幅0.04%，成交值來到新台幣1535.85億元。電子股小漲0.01%，金融股小漲0.18%。
主要電子權值股震盪整理，晶圓代工龍頭台積電 (2330) 終場收在431元，小跌0.12%。鴻海 (2317) 終場收在77元，小漲0.13%，聯發科 (2454) 終場收在610元，漲1.16%。股王大立光 (3008) 終場收在3345元，下跌0.59%。聯電 (2303) 收在平盤27.5元。
傳產股台塑四寶漲跌互見，其中台塑 (1301) 收在78.9元，小跌0.63%，台塑化 (6505) 收在80.4元，小跌0.25%，南亞 (1303) 收在59.6元，小漲0.34%，台化 (1326) 收在67.8元，小漲0.44%。
金控股在平盤附近整理，其中國泰金 (2882) 收在38.7元，小漲0.39%，富邦金 (2881) 收在41.65元，漲0.85%，中信金 (2891) 收在18.3元，漲1.39%。
傳產股電機機電終場下跌0.94%，航運跌0.82%，橡膠漲0.92%，鋼鐵漲0.45%，汽車漲0.71%。
台新中國通基金經理人魏永祥表示，台股後市將關注以下幾點，首先是美國總統大選川普與拜登民調進展；其次是美對華為禁令以及制裁中芯國際進展、以及是否准許台廠供貨華為進度；另外10月iPhone 12新機預估上市，蘋果訂價策略及銷售狀況對明年首季iPhone供應鏈營運影響。
觀察族群類股，魏永祥指出，美對華為禁令升級後，部分市場資金從電子股轉向傳產股，除獲利了結外，傳產股的低基期與籌碼穩定度也是吸引資金轉向的原因。
整體來看，魏永祥表示，市場資金尚未大舉離場，類股輪動健康使得台股指數走勢穩健。中長期來看，在全球資金效應下，台股持續走高機率仍大，可留意5G相關、半導體、光學等族群，另外優質中小型股、高殖利率、利基型傳產股、原物料股也有表現空間。",中央社,2020-09-29T05:58:57.000Z,【台股盤後】電金拉尾盤 震盪收小紅
5f72b3e28020f98ebd6f90ac,https://tw.stock.yahoo.com/news/%E7%BE%8E%E5%88%B6%E8%A3%81%E4%B8%AD%E8%8A%AF%E9%99%B8ic%E8%A8%AD%E8%A8%88%E8%B7%B3%E8%85%B3-%E5%8F%B0%E4%B8%89%E5%A4%A7%E6%99%B6%E5%9C%93%E4%BB%A3%E5%B7%A5%E5%90%83%E8%A3%9C-035055387.html,"（中央社記者鍾榮峰台北2020年9月29日電）美國制裁中芯國際（0981.HK）效應持續，法人預估中國IC設計商恐首當其衝，晶圓代工台廠包括台積電 (2330) 、聯電 (2303) 和力積電等可望受惠轉單效益。
外電報導，美國政府文件顯示，美國已展開制裁中國最大晶片製造商中芯國際，各企業供貨給中芯須先獲得許可。中芯27日指稱未收到相關官方消息，並重申只為民用和商用終端用戶提供產品服務，與中國軍方毫無關係。
歐系外資法人報告分析，若中芯受到制裁，不少中國IC設計股將受到衝擊，其中聚辰股份（688123.SH）首當其衝，去年上半年聚辰股份全部都在中芯投片生產，相關產品包括電子抹除式可複寫唯讀記憶體（EEPROM）、智慧卡晶片等。
此外預計在A股掛牌的東芯半導體也可能成為重災區，法人估50%產品在中芯投片生產，主要生產NAND型和NOR型快閃記憶體以及DRAM產品等，預期力積電有機會受惠轉單效應。
此外兆易創新（603986.SH）大約有近50%的晶圓代工製造由中芯供貨，專攻NAND型和NOR型快閃記憶體、指紋辨識和觸控晶片等，預期台積電和聯電可受惠轉單，部分投片訂單也可能轉向上海華力微電子和華虹半導體。
瑞芯微（603893.SH）大約有3成到4成晶圓代工由中芯提供，主要布局平板和電視系統單晶片、以及電源管理IC等，法人預期格羅方德（GlobalFoundries）、台積電和聯電可受惠轉單。
規劃在A股掛牌的恒玄科技主攻音訊系統單晶片，法人估大約28%的晶圓投片落在中芯，預期台積電可望受惠轉單。
韋爾股份（603501.SH）大約有15%比重的晶圓生產由中芯提供，主攻CMOS影像感測元件（CIS）和面板驅動整合觸控單晶片（TDDI），其中中低階CIS元件由中芯代工，高階由台積電代工，法人估台積電和力積電有機會受惠。
此外部分在中芯投片的北京昆騰微電子、匯頂科技（603160.SH）、聖邦股份（300661.SZ）等，大部分投片量仍在台積電，若中芯受美制裁，法人估台積電可獲轉單增量挹注。
中芯國際是中國第一家進入14奈米鰭式場效電晶體（FinFET）技術量產的積體電路晶圓代工企業，也擁有24奈米NAND型快閃記憶體、40奈米影像感測器等製造技術，量產包括邏輯電路、電源和類比晶片、高壓驅動、嵌入式非揮發性記憶體、非揮發性記憶體、混合訊號和射頻、影像感測器等，
法人指出，目前中芯國際有4座12吋（300mm）晶圓廠，北京和上海各2座；3座8吋（200mm）晶圓廠，上海、天津、深圳各1座；還有1座位於江蘇江陰的300mm凸塊加工廠。
從製程來看，90奈米以上和以下製程業績占比各約一半，今年第1季0.15微米和0.18微米占比約33%到34%，55奈米和65奈米占比約32%到33%；14奈米占比僅1%，28奈米占比僅約6.5%。
展望全球晶圓代工市場，根據TrendForce預估，今年第3季台積電在全球晶圓代工市占率估約53.9%，穩居第1，中芯國際占比估約4.5%，位居第5。
觀察中國本土IC製造趨勢，工研院產業科技國際策略發展所指出，中國本土主要IC製造營收來自中芯國際、上海華力微電子，記憶體主要來自長鑫存儲和長江存儲。IC Insights預估到2024年，中國IC製造仍有50%來自海外，包括SK海力士、三星、台積電等。",中央社,2020-09-29T03:50:55.000Z,美制裁中芯陸IC設計跳腳 台三大晶圓代工吃補
5f72a37c8020f98ebd583d55,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E4%B8%AD-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%A4%A7%E7%AB%8B%E5%85%89%E8%B5%B0%E5%BC%B1-%E6%8C%87%E6%95%B8%E5%A4%A7%E6%BC%B2%E5%BE%8C%E7%BF%BB%E9%BB%91-024854953.html,"（中央社記者鍾榮峰台北2020年9月29日電）台股一度大漲108點後震盪走低，台積電和大立光翻黑，大盤指數走低，10時37分指數翻黑。法人指出，部分投資人在中秋連假前暫時觀望，台股本週或有反彈，但逢壓易拉回整理。
美股勁揚，道瓊工業指數大漲410.10點或1.51%，以27584.06點作收。台股受激勵早盤一度大漲逾百點，最高來到12571點，上漲108點，隨後漲幅收斂震盪走低。
到10點43分，台股加權指數來到12445.63點，小跌17.14點，成交值來到新台幣901億元，其中電子股盤中小漲0.08%，金融股小漲0.07%。
主要電子權值股震盪整理，晶圓代工龍頭台積電 (2330) 盤中翻黑來到429.5元，小跌0.46%，股王大立光 (3008) 盤中翻黑來到3345元，小跌0.59%。鴻海 (2317) 盤中來到77.7元，上漲1.04%。
聯發科 (2454) 盤中來到610元，上揚1.16%，聯電 (2303) 來到28元，上漲2%。國巨 (2327) 盤中來到346.5元，上漲4.52%。
兆豐國際投顧指出，台股今天開高走低，早盤一度逼近季線12595點，目前短期均線糾結在12500點到12600點區間，大盤逼近季線，遇壓回檔整理屬正常走勢。
展望台股後市，兆豐國際投顧表示，台股本週僅3個交易日，後有中秋連假，部分投資人調節持股獲利了結暫時觀望，台股本週或有反彈，但逢壓拉回持續整理。
兆豐國際投顧指出，下週上市櫃公司陸續公布營收，加上大立光和台積電將舉辦法說，旺季效應加上台積電擬發債助攻，台股仍有基本面支撐，此外美制裁中芯國際轉單效應持續，預估大盤在12000點到12600點區間震盪整理。",中央社,2020-09-29T02:48:54.000Z,【台股盤中】台積電大立光走弱 指數大漲後翻黑
5f715daf8020f98ebd274403,https://tw.stock.yahoo.com/news/%E7%BE%8E%E5%9C%8B%E5%88%B6%E8%A3%81%E4%B8%AD%E8%8A%AF-%E5%A4%96%E8%B3%87%E5%96%8A%E8%B2%B7%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%81%AF%E9%9B%BB-033922407.html,"（中央社記者吳家豪台北2020年9月28日電）美國政府文件顯示，美國已展開制裁中國晶片製造商中芯國際，亞系外資認為晶圓代工廠台積電 (2330) 將是明顯贏家，聯電 (2303) 也有望受惠，皆給予買進評等，目標價設在600元與29元。
台積電股價今天盤中上漲1.18%，來到429元，成交量超過2萬張；聯電股價盤中直奔漲停27.5元，成交量高達38.73萬張。
亞系外資今天發布研究報告，假設美國政府制裁中芯可能有兩種情境，第一種情境是只針對14奈米以下製程，第二種情境是14奈米以下和28奈米以上製程都遭到制裁。無論是何種情境，中芯和中國半導體生態圈都將受創，因為中國半導體材料、設備供應商和IC設計公司都相當仰賴中芯。
亞系外資預期，電源管理晶片、Wi-Fi網通晶片、指紋辨識晶片、影像感測晶片和NOR（編碼型快閃記憶體）等產能將出現排擠效應，有利台灣、韓國及日本供應商，尤其晶圓代工廠將直接受惠，重申台積電「買進」投資評等和目標價600元；另維持聯電「買進」評等，目標價從24.8元上修到29元。",中央社,2020-09-28T03:39:22.000Z,美國制裁中芯 外資喊買台積電聯電
