_id,title,content,source,timestamp,url
58de0327ec36b1ee8fe049c2,《集中市場》台積扯後腿，三大法人賣超13.64億元,【時報-台北電】美國消費者信心指數上升，帶動美股四大指數全面收紅，亞股今日漲跌互見，台股受制於新台幣續貶，且清明連假前市場轉趨觀望，持續呈現狹幅震盪走勢，尾盤受到台積電 (2330) 殺低拖累，終場加權指數下跌36.63點，收在今日最低9811.52點，日K呈現連6黑，並失守月線大關，成交值放大至1005.64億元；周線收黑、本周跌91.46點；月線連4紅、本月上漲61.05點。今日外資賣超21.5365億元，投信賣超1.9276億元，自營商買超9.8166億元，三大法人賣超13.64億元。　盤面上，電子股以光電族群表現強勢，股王大立光 (3008) 儘管第一季將面對匯損衝擊，但外資依舊看好首季EPS仍可達40.1元，送上5800元目標價，今日盤中最高衝上4790元，帶動光學族群多頭猛烈，先進光 (3362) 一舉攻上漲停，新鉅科 (3630) 及亞光 (3019) 等同步走高，玉晶光 (3406) 漲多拉回收低2%；其餘權值股鴻海 (2317) 、台積電 (2330) 、聯發科 (2454) 、日月光 (2311) 全數走跌。傳產股漲跌互見，玻璃、造紙、百貨股逆勢抗跌；航運股在新興 (2605) 、裕民 (2606) 、中航 (2612) 、萬海 (2615) 等走跌下相對弱勢。金融股持續回檔，富邦金 (2881) 、國泰金 (2882) 、元大金 (2885) 、兆豐金 (2886) 同步收黑。　今日外資賣超21.5365億元，5日RSI為28.51，10日RSI為47.59，9日K值為33.35，9日D值為52.71，20日乖離率為-0.04。受制清明連假前市場保守，股王大立光、台化 (1326) 等權值股雖極力撐盤，仍難敵台積電、聯發科、台塑 (1303) 等權值股下挫影響，加上金融、紡纖及食品族群多表現疲軟，使台股今日震盪收低，呈現日K連6黑走勢。分析師表示，近期台幣兌美元匯率似有回穩跡象，可望減輕上市櫃企業首季財報面臨的匯損壓力，且全球景氣持穩回溫及國際熱錢持續回流，面對台股邁向萬點之路，仍審慎樂觀。迎接台股4月天，電子族群可留意業績題材股、受惠4G LTE建置、物聯網相關網安、網通類股及i8改款、Macbook新機、3D感測股，傳產部分較看好低PE、高配息與陸開放二胎化政策受惠股。(編輯整理：龍彩霖),時報資訊,2017-03-31T06:59:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E9%9B%86%E4%B8%AD%E5%B8%82%E5%A0%B4-%E5%8F%B0%E7%A9%8D%E6%89%AF%E5%BE%8C%E8%85%BF-%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B3%A3%E8%B6%8513-64%E5%84%84%E5%85%83-065908200.html
58ddf773ec36b1ee8fe04661,《盤後解析》萬點失利不灰心，台股Q1仍漲558點,【時報記者王逸芯台北報導】台股今(31)日收周線、月線、季線，但因清明連假前市場觀望氣氛濃厚，加上新台幣續貶，導致今台股開高後震盪走低，持續狹幅震盪，呈現漲多後的降溫，摔下月線，日K呈現連6黑，終場台股收跌36.63點、報在9811.52點、成交量1005.64億元；台股周線收黑、本周跌91.46點，月線則收4連紅，台股3月一共上漲61.05點，此外，儘管台股首季挑戰萬點失利，第一季台股更是已經大漲558點、漲幅達6%，本季外資累計大買台股1671億元。  今日盤面電子龍頭權值股以股王大立光 (3008) 最出風頭，外資上喊目標價5800元，今股王振奮強漲，股價最高衝上4790元，終場也收在4780元的相對高點，漲幅近2%，面板雙虎虎今表現也相對有撐，惟友達 (2409) 午盤股價翻黑，終場收小跌，群創 (3481) 則收漲0.4%，報在12.55元，其餘權值股方面，台積電 (2330) 、鴻海 (2317) 、聯發科 (2454) 等皆連袂壓回修正。  今日金融股也表現疲軟，龍頭股國泰金 (2882) 、富邦金 (2881) 終場跌幅在0.5%~1%。  非電子股方面，今傳產股漲跌互見，玻璃、造紙等類股表現強勢，類股指數連袂上漲逾1%，百貨股也在連假效應報到下，今逆勢抗跌有撐。   分析師指出，台股持續呈現狹幅震盪格局，日K呈現連6黑，主要是為連續假期將屆使市場買氣稍有縮減，但外資期現貨仍為買多於賣，顯示偏多意味較濃，另外，技術指標上短期均線維持糾結，後市在高檔震盪整理後，仍有望盤堅走揚，建議可以留意網通、矽晶圓以及Apple Pay相關概念股。,時報資訊,2017-03-31T06:14:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E7%9B%A4%E5%BE%8C%E8%A7%A3%E6%9E%90-%E8%90%AC%E9%BB%9E%E5%A4%B1%E5%88%A9%E4%B8%8D%E7%81%B0%E5%BF%83-%E5%8F%B0%E8%82%A1q1%E4%BB%8D%E6%BC%B2558%E9%BB%9E-061452665.html
58ddd6a8ec36b1ee8fdf02c1,《半導體》台積電資安把關超嚴，員工上廁所也要刷卡,【時報記者徐慈薇台北報導】為了確保公司資訊安全，防止機密外洩，台積電 （2330） 非常重視專屬資訊保護PIP（Proprietary Information Protection），且堅持由上到下貫徹到底，例如，某棟大樓廁所設計在管制線內，員工上個廁所也得刷卡。　中央社報導，台積電企業保全處處長郭子文表示，想做好企業保全，需要考慮很多層面。像是建立新廠房時就得仔細規畫，有些大樓地下室停車場會有電梯直達上面辦公室，要控制辦公室人員與物品進出比較複雜，因此，台積電在設計新大樓時，會規畫地下停車場電梯只能通往1樓，人員物品進出必須經過1樓管制線，才能透過第2組電梯進入辦公室；另一個案例則是台積電內部某棟大樓當初設計時，廁所就設計在管制線內，員工上廁所也必須使用識別證。此外，由於部分客戶間可能是競爭關係，台積電也得保護客戶的智慧財產權，須確保客戶資訊在台積電不被其他競爭者知道。,時報資訊,2017-03-31T03:53:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B3%87%E5%AE%89%E6%8A%8A%E9%97%9C%E8%B6%85%E5%9A%B4-%E5%93%A1%E5%B7%A5%E4%B8%8A%E5%BB%81%E6%89%80%E4%B9%9F%E8%A6%81%E5%88%B7%E5%8D%A1-035332710.html
58ddcb01ec36b1ee8fd4f013,《電腦設備》宏碁加速轉型，VR&雲端業務當先鋒,【時報記者任珮云台北報導】宏碁 (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。宏碁昨天提名的4位獨董名單，市場認為有助於宏碁未來在雲端事業的推升。匯豐證指出，去年4Q宏碁毛利率較前季下滑到9%，主要也是受到零組件漲價的衝擊。  匯豐證指出，宏碁的經營階層今年的策略聚焦在獲利及新事業的版圖拓展。在營收主力的PC業務上，傳統PC今年可能再出現約1~2成的年減，宏碁將主力放到輕薄、2-in-1以及Chromebook和電競的領域，預期該4大產品線的年成長要達到13-23%。透過上述的產品組合調整提高宏碁的獲利能力。  Virtual reality(VR)在宏碁營運中，已經是一個實際的事業群。宏碁為IMAX-VR提供高效的VR頭套，宏碁去年底董事會通過，投資1千萬美元於IMAX虛擬實境內容基金（IMAX VR Content Fund），基金首輪投資者除了宏碁及IMAX公司以外，還包含全球頂尖的媒體及娛樂業者，希望藉此共同提升虛擬實境內容產業發展，將VR體驗提升至嶄新的境界。第一個IMAX-VR中心位於加利福尼亞州的洛杉磯，並使用兩種類型的VR耳機，一個是宏碁另外一家是宏達電 (2498) 。體驗中心有14個聚點，供消費者玩耍和觀看各種VR內容。   宏碁提名的四名新任獨立董事包括台積電 (2330) 副董事長曾繁城、台大國際企業學系教授李吉仁、台灣大 (3045) 基金會董事長張善政，及力旺 (3529) 電子董事長徐清祥。若張善政順利進入宏碁董事會，未來將和接任董事長的全球總裁暨執行長陳俊聖，以及主掌宏碁雲端服務的施振榮長子施宣輝，3人可望共組宏碁雲端鐵三角，加速轉型腳步。,時報資訊,2017-03-31T03:06:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E9%9B%BB%E8%85%A6%E8%A8%AD%E5%82%99-%E5%AE%8F%E7%A2%81%E5%8A%A0%E9%80%9F%E8%BD%89%E5%9E%8B-vr-%E9%9B%B2%E7%AB%AF%E6%A5%AD%E5%8B%99%E7%95%B6%E5%85%88%E9%8B%92-030619410.html
58ddcb01ec36b1ee8fd4f014,《電腦設備》宏?皏[速轉型，VR&雲端業務當先鋒,【時報記者任珮云台北報導】宏?? (2353) 公布去年財報再度轉盈為虧，但外資並未因此給予減碼評價，匯豐證仍給「持有」，同時目標價還小幅上修到15.25元。宏?眲Q天提名的4位獨董名單，市場認為有助於宏?皏憎茼b雲端事業的推升。匯豐證指出，去年4Q宏?痐穨Q率較前季下滑到9%，主要也是受到零組件漲價的衝擊。  匯豐證指出，宏?眭爾g營階層今年的策略聚焦在獲利及新事業的版圖拓展。在營收主力的PC業務上，傳統PC今年可能再出現約1~2成的年減，宏?眻N主力放到輕薄、2-in-1以及Chromebook和電競的領域，預期該4大產品線的年成長要達到13-23%。透過上述的產品組合調整提高宏?眭瑰穨Q能力。  Virtual reality(VR)在宏?祣蝜B中，已經是一個實際的事業群。宏?眲衰MAX-VR提供高效的VR頭套，宏?皏h年底董事會通過，投資1千萬美元於IMAX虛擬實境內容基金（IMAX VR Content Fund），基金首輪投資者除了宏?痐呰MAX公司以外，還包含全球頂尖的媒體及娛樂業者，希望藉此共同提升虛擬實境內容產業發展，將VR體驗提升至嶄新的境界。第一個IMAX-VR中心位於加利福尼亞州的洛杉磯，並使用兩種類型的VR耳機，一個是宏?皏t外一家是宏達電 (2498) 。體驗中心有14個聚點，供消費者玩耍和觀看各種VR內容。   宏?硒ㄕW的四名新任獨立董事包括台積電 (2330) 副董事長曾繁城、台大國際企業學系教授李吉仁、台灣大 (3045) 基金會董事長張善政，及力旺 (3529) 電子董事長徐清祥。若張善政順利進入宏?硌釣?|，未來將和接任董事長的全球總裁暨執行長陳俊聖，以及主掌宏?硍竟搌A務的施振榮長子施宣輝，3人可望共組宏?硍竟暙K三角，加速轉型腳步。,時報資訊,2017-03-31T03:06:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E9%9B%BB%E8%85%A6%E8%A8%AD%E5%82%99-%E5%AE%8F-%E7%9A%8F-%E9%80%9F%E8%BD%89%E5%9E%8B-vr-030619391.html
58ddc63dec36b1ee8fd43a1b,三星S8遭唱衰，對新iPhone威脅有限、銷量恐輸S7？,"MoneyDJ新聞 2017-03-31 10:25:54 記者 陳苓 報導三星電子復仇力作「Galaxy S8」(見圖)系列亮相，S8以下半年蘋果新機為假想敵，不少新功能都與謠傳中的新iPhone相似，究竟是否會衝擊新iPhone買氣，分析師認為威脅有限。CNET、Fortune、巴倫(Barronˋs)30日報導，S8具備更大的無邊框雙曲面螢幕、無線充電、臉部辨識，種種賣點似乎與下半年問世iPhone高度雷同，而且三星S8比新iPhone提前4~6個月上市。S8美國售價為750美元、S8 Plus為850美元。對此，Cowen & Co 分析師Tim Arcuri報告稱，蘋果下半年最高階新機可能名為「iPhone 10」或「iPhone X」，紀念iPhone問世十周年(另一派猜測名為iPhone 8」)，定價或許高達1,000美元。儘管S8規格與iPhone 10相近，價格又低了15~25%，但是蘋果從不靠規格取勝。蘋果有專屬處理器、iOS軟體、更佳的使用者體驗、出色的生態系統，這些是iPhone買氣的最佳護城河。S8系列定價高，也引發疑慮，入門款的S8比iPhone 7貴了100美元。Jackdaw Research首席分析師Jan Dawson說，S8螢幕成本提高，必須提高售價，不過此種做法有風險，三星有如與未上市的iPhone競爭，而非與市場現有機種打對台。未來幾個月，S8的敵人是更便宜的iPhone、LG G6等。Instinet的CW Chung更預估，S8銷售會低於S7，估計S8出貨量為4,300萬支，比S7少了400萬支。去年下半Note 7連環爆，S7成了替代品，銷售亮眼。儘管如此，他認為S8定價高，將有助三星營收和營益。此外，三星把指紋解鎖功能放到機身後方，位於主相機旁邊，也引發不少批評。Mashable報導，S8的最大缺點是指紋感測器位置，不只不方便使用，也容易弄髒主相機。文章稱，三星對此心知肚明，從何可見？用戶啟動S8指紋感測器後，手機會自動提醒用戶擦拭鏡頭，暗示三星也明白此一缺點。＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",Moneydj理財網,2017-03-31T02:25:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170331/%E4%B8%89%E6%98%9Fs8%E9%81%AD%E5%94%B1%E8%A1%B0-%E5%B0%8D%E6%96%B0iphone%E5%A8%81%E8%84%85%E6%9C%89%E9%99%90-%E9%8A%B7%E9%87%8F%E6%81%90%E8%BC%B8s7-022554181.html
58dd9c0bec36b1ee8fd1baef,比鴻海高？博通傳砸2兆競標東芝半導體、蘋果也出手？,"MoneyDJ新聞 2017-03-31 07:30:38 記者 蔡承啟 報導東芝(Toshiba)以NAND型快閃記憶體(Flash Memory)為主軸的半導體事業第一次招標在3月29日截止，據悉包含鴻海(2317)、台積電(2330)在內總計有約10家企業參與競標。東芝預估半導體事業價值為1.5兆日圓-2兆日圓，東芝社長綱川智並於29日舉行的記者會上表示，「最少值2兆日圓」，而路透社於日前報導，鴻海預估將出示比其他競爭對手更高的金額，但根據日經新聞最新報導指出，有2家美企向東芝出示的金額很驚人、高達2兆日圓。日經新聞31日報導，包含東芝合作夥伴Western Digital(WD)以及競爭同業SK Hynix在內總計有約10家台美韓企業參與東芝半導體事業的競標，其中美國投資基金Silver Lake及美國半導體大廠博通(Broadcom)向東芝出示的金額據悉皆高達2兆日圓左右。報導指出，東芝將在4月之後，評估技術外流對策、就業計畫等事項，縮減潛在買家數量、進行第2次招標，且也將向潛在買家確認未來是否有轉賣(東芝半導體事業)股權的意向，目標在預計6月下旬招開的定期股東會之前敲定買家。據報導，東芝目前已陷入「債務超過(將所有資產賣掉也無法償清債務)」局面，預估截至2017年3月底總債務較總資產高出6,200億日圓，而在考量稅金因素後，預估半導體事業的出售獲利要達1兆日圓，而東芝半導體事業淨值約5,000-6,000億日圓，因此其出售額最少要達1.5兆日圓、才能實現1兆日圓的出售獲利。讀賣新聞31日報導，東芝半導體事業將在4月1日分拆出去、由已於2月10日設立的新公司「東芝記憶體(Toshiba Memory)」承繼，且東芝計畫出售「東芝記憶體」過半數股權，而全球知名企業已展開爭搶大戰，其中蘋果(Apple)似乎也加入戰局。路透社於29日報導指出，據熟知鴻海消息的專家表示，「鴻海就是有錢」，且預估在此次東芝半導體事業的競標中、鴻海已出示了比其他競爭對手還要高的金額。韓聯社29日報導，SK Hynix已攜手日本金融機構系投資人參與東芝半導體事業的競標，SK Hynix出示的出資額達10兆韓圜以上(約1兆日圓以上)。之前就傳出日本政府考慮出面勸阻東芝半導體事業賣給中國或台灣企業，其中鴻海也被點名和中國政府走太近、列為「警戒」的名單內。對此，兼任鴻海幹部的夏普(Sharp)首腦30日替鴻海抱不平，稱「在自由貿易國家內，此種政府態度是太奇怪」。根據嘉實XQ全球贏家系統報價，東芝30日飆漲4.11%，收228日圓，創1個半月來(2月14日以來)收盤新高水準。＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",Moneydj理財網,2017-03-30T23:30:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170330/%E6%AF%94%E9%B4%BB%E6%B5%B7%E9%AB%98-%E5%8D%9A%E9%80%9A%E5%82%B3%E7%A0%B82%E5%85%86%E7%AB%B6%E6%A8%99%E6%9D%B1%E8%8A%9D%E5%8D%8A%E5%B0%8E%E9%AB%94-%E8%98%8B%E6%9E%9C%E4%B9%9F%E5%87%BA%E6%89%8B-233039394.html
58dcc211ec36b1ee8fb49c73,台積電顧資安 連上廁所也刷卡,（中央社記者鍾榮峰台北2017年3月30日電）台積電 (2330) 高度重視資訊安全和資訊秘密保護，內部對於PIP貫徹到底；若某棟大樓廁所設計在管制線內，人員進廁所也要刷卡。資策會科法所今天舉辦「TIPS頒證暨營業秘密保護研討會」，會中台積電企業保全處處長郭子文分享強化企業保護策略。他指出，台積電內部非常重視專屬資訊保護PIP（Proprietary Information Protection），對於PIP內部從上到下貫徹到底。他舉例，進台積電內部某一棟大樓廁所，也要刷卡，主要是因為那棟大樓當初設計時，廁所設計在管制線內，進入廁所回到管制線內，就必須採用識別證。郭子文表示，台積電重視PIP，因此在設計新廠房建置時，也一併想好資訊保護作業。他舉例指出，有些大樓地下室停車場，有電梯直接通到上面的辦公室，這時控制辦公室人員和物品進出就比較複雜，因此台積電在設計新廠房時，就規劃地下停車場電梯只能通往1樓，人員物品進出必須經過1樓管制線之後，才能透過第2組電梯進到辦公室。郭子文表示，企業保全要做好，很多層面都要考慮到，考慮周全就可自然運作，不會勉強。他說，業界有時會遇到部分員工記不住電腦設定複雜密碼的問題，他建議這時企業應該回過頭來檢視規定和程序，補足問題。郭子文指出，資訊安全就是風險管理，透過分析風險，制定保護策略。他舉例，台積電要保護的資訊安全和營業秘密的標的包括技術資料，這其中也涵蓋曾經做錯哪些事情所得到的經驗。此外，台積電要保護客戶智慧財產。郭子文指出，台積電的部分客戶之間，有可能是競爭關係，要保護客戶的資訊在台積電不會讓另外其他客戶知道。郭子文表示，除了內部所有主管和員工外，台積電要保護的資訊安全和營業秘密範圍，也涵蓋協力廠商，不過也面臨不少挑戰。此外，台積電與客戶緊密合作，也必須在客戶之間維持必要的資訊安全措施。郭子文指出，制定保護策略，最大的忌諱就是「關起門來」，必須現場了解實地運作的狀況，設計安全系統的人員，要與現場實際操作的人員達成協議，確實執行，這過程需要花費很大的功夫。,中央社,2017-03-30T08:02:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170330/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%A1%A7%E8%B3%87%E5%AE%89-%E9%80%A3%E4%B8%8A%E5%BB%81%E6%89%80%E4%B9%9F%E5%88%B7%E5%8D%A1-080231579.html
58dcb1a7ec36b1ee8fb498fa,《集中市場》三大法人買超22.09億元，Q2續拚萬點,【時報-台北電】國際油價反彈，美國科技股走揚抵消金融股疲弱，周三美股四大指數漲跌互見，台股則持續受制於清明連假將至，市場觀望氣氛濃厚，今日小幅開高後再度壓回，上檔五日線屢攻不下，盤中下探9836.33點，終場加權指數下跌8.1點為9848.15點，呈現日Ｋ連5黑走勢，成交值890.76億元。今日外資買超21.9636億元，投信買超1.9586億元，自營商賣超1.8281億元，三大法人買超22.09億元。　盤面上，主要電子權值股台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 、聯發科 (2454) 、日月光 (2311) 平盤附近整理；NOR Flash出現供不應求，激勵產業龍頭旺宏 (2337) 剽悍大漲，華邦電 (2344) 同步受惠、股價向上挺升；網通族群持續看好今年大陸全力布建光纖到府建設，概念股熱力四射，統新 (6426) 強攻漲停，光聖 (6442) 、聯亞 (3081) 、兆赫 (2485) 、光環 (3234) 攜手衝高。傳產股方面，SM價格出現止跌回彈，帶動台苯 (1310) 、國喬 (1312) 雙雙走揚；台中建商總太 (3056) 、櫻花建 (2539) 、順天 (5525) 、富宇 (4907) 、豐謙 (5523) 今年喜迎交屋潮，股價強守紅盤，相對大盤強勢。金融股略顯疲態，國泰金 (2882) 、富邦金 (2881) 、新光金 (2888) 下挫1%領跌類股，台新金 (2887) 逆勢走揚1%相對強勢。　今日外資買超21.9636億元，5日RSI為39.88，10日RSI為53.91，9日K值為46.57，9日D值為62.39，20日乖離率為0.42。台股今日受到金融股下挫，且主要電子權值股普遍熄火，指數開高震盪走低。分析師表示，短期美股因川普施政不確定性大增自高檔震盪修正，台股亦在萬點前進入震盪期；惟全球景氣持穩回溫，台灣景氣有機會於第二季亮出黃紅燈，加上美元續弱，使國際熱錢持續回流台股等，皆挹注台股多具正向，對台股第二季挑戰萬點大關，仍審慎樂觀。操作上建議宜謹慎勿追高，選擇股價在季線之上、有整理過且基本獲利佳的個股為主，可趁超級財報周震盪之際，布局高殖利率及i8供應鏈相關個股。(編輯整理：龍彩霖),時報資訊,2017-03-30T07:04:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170330/%E9%9B%86%E4%B8%AD%E5%B8%82%E5%A0%B4-%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B2%B7%E8%B6%8522-09%E5%84%84%E5%85%83-q2%E7%BA%8C%E6%8B%9A%E8%90%AC%E9%BB%9E-070452335.html
58dcaaa2ec36b1ee8fb49780,台股盤後－蘋概大贏家玉晶光強吸金 長假前觀望以盤代跌小跌8點,鉅亨網記者李宜儒 台北摩台期今 (30) 日結算維持平盤震盪，加上新台幣呈現緩貶，台股今天在缺乏權值股帶動下，僅靠報價調漲股力撐，中小型股也相對有撐，指數開平高後隨即回到平盤上下震盪，全場呈現狹幅整理，高低價差僅 42 點，終場下跌 8.1 點，以 9848.15 點作收，成交值 890.76 億元。櫃買指數則相對強勁，中小型股連續 2 天走揚，推升指數終場上漲 0.44 點，以 135.31 點作收，成交值 294.18 億元。台股今天類股依然呈現跌略多於漲，以水泥類股跌幅最重、達 1.16%；玻陶、汽車、其他類、塑膠、紡纖、金融、電機機械、電腦設備、食品、生醫、資訊服務、電子零組件、建材營造、橡膠、其他電子等也均收黑。上漲類股，則以電器電纜類漲幅最高，油電燃氣、鋼鐵、化學、貿易百貨、半導體、光電、觀光、化學生醫、電子通路、造紙等也均收紅。NOR Flash 族群今天持續強勢，旺宏終場大漲逾 9%，直追 2012 年高點的 13.7 元；華邦電盤中更是以 17.4 元創下 2002 年 5 月以來高點，尾盤獲利了結賣壓湧現，終場仍上漲 3.6%。半導體矽晶圓股也因為缺貨報價走揚激勵，環球晶股價開平走高，一度接近 240 元，也激勵嘉晶及合晶跟進大漲。蘋概股則看玉晶光表現，由於市場預期玉晶光將是蘋果新款手機光學鏡頭的大贏家，激勵玉晶光開盤就越過 300 元大關，並維持高檔整理，午盤過後追價買盤再進場，直接推升玉晶光攻上漲停。另外 GIS-KY、TPK-KY、晶技、精元、達方、順德、嘉聯益也漲逾 1%。電子權值股包括台積電、大立光及鴻海走勢則相對溫吞，台積電及大立光均以平盤作收，鴻海則以小黑作收。運達投顧分析師顏逸民表示，今天櫃買指數中小股表現相對強勁，激勵日 K 線出現連 2 紅，集中市場也同樣以中小型股為主，在權值股缺乏領軍氣勢下，指數繼續在 9800-9900 點之間震盪。整體來說，目前台股 5 日線呈現下彎，但是月線則持續上揚，預料指數即使拉回到 9600 點附近，也都還不用太擔心，除非國際股市出現重大利空，否則仍可以衝關萬點前的打底動作視之。,鉅亨網,2017-03-30T06:32:00.000Z,https://tw.stock.yahoo.com/news_content/url/d/a/20170330/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%BE%8C-%E8%98%8B%E6%A6%82%E5%A4%A7%E8%B4%8F%E5%AE%B6%E7%8E%89%E6%99%B6%E5%85%89%E5%BC%B7%E5%90%B8%E9%87%91-%E9%95%B7%E5%81%87%E5%89%8D%E8%A7%80%E6%9C%9B%E4%BB%A5%E7%9B%A4%E4%BB%A3%E8%B7%8C%E5%B0%8F%E8%B7%8C8%E9%BB%9E-063226713.html
