_id,url,content,source,timestamp,title
5e8330ff4f15dcdac988b7ea,https://tw.stock.yahoo.com/news/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%99%BC%E5%B1%95%E5%B7%A5%E6%A5%AD%E5%BB%A2%E6%B0%B4%E5%86%8D%E7%94%9F%E6%8A%80%E8%A1%93-%E5%8D%97%E7%A7%91%E5%B7%A5%E7%A8%8B%E6%98%8E%E5%B9%B4%E5%95%9F%E5%8B%95-113603022.html,"（中央社記者張建中台北2020年3月31日電）台積電 (2330) 積極發展工業廢水再生技術，預計於民國110年啟動南科園區工業廢水再生工程，導入工業再生水做為晶圓製程用水，至112年每天將達2萬噸再生水。
台積電表示，內部不斷透過「開源」與「節流」並行的方針強化用水效率，採取水資源風險管理、拓展多元水資源及水污染防治技術開發3大水管理策略。
為拓展多元水資源，台積電104年起積極發展再生水技術，成功降低廠內廢水水質相關因子，目前自產所得的再生水，不只達到半導體製程用水標準，排放水質也符合法規放流規定。
台積電今年進一步與南部科學園區管理局簽約，促建「台積電南科再生水廠」，預計明年啟動園區工業廢水再生工程，導入工業再生水做為台積電晶圓製程用水。
台積電指出，初期規劃每天可供給再生水約0.5萬噸，112年每天則將增加至2萬噸再生水。
台積電同時全力支持政府再生水政策，除提供政府再生水製程相關專業意見與推行經驗，並將採購再生水，預計113年每天將購買永康及安平兩處再生水廠生產的再生水共4.7萬噸。",,2020-03-31T11:36:03.000Z,台積電發展工業廢水再生技術 南科工程明年啟動
5e830dd74f15dcdac963546c,https://tw.stock.yahoo.com/news/%E5%BC%B5%E5%BF%A0%E8%AC%80-%E5%BC%B5%E6%B7%91%E8%8A%AC%E6%8E%A8%E6%85%88%E5%96%84%E8%88%87%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%96%8B%E6%94%BE%E5%89%B5%E6%96%B0%E5%B9%B3%E5%8F%B0%E7%9B%B8%E4%BC%BC-091424078.html,"（中央社記者張建中台北2020年3月31日電）台積電 (2330) 創辦人張忠謀認為太太張淑芬在慈善事業上，做得越來越成熟、越來越積極改變。他表示，張淑芬的慈善事業後來演變成慈善平台，跟台積電開放創新平台的性質很相似。
天下文化今天下午舉行「引路：張淑芬與台積電用智慧行善的公益足跡」新書發表會，台積電慈善基金會董事長張淑芬與張忠謀共同出席。
張淑芬表示，10年來，她不是在做善事，而是在學習人生是什麼，眾生不是平等，有很多人很努力卻連三餐都沒得吃，她是把擁有的分散出去。
張忠謀認為，張淑芬的公益慈善事業越來越成熟、越來越積極改變，她領導的台積電志工社、慈善基金會都是起而行的人，不是坐著吹冷氣。
若有發生地震、水災或氣爆等災難，他們就會跑過去看，看有什麼事可做。張忠謀表示，台積電是很大的公司，也有供應商網絡，可以一起做公益，這是跟別的慈善事業最大不同，不是捐款就沒事了。
張忠謀說，張淑芬的慈善事業後來演變成慈善平台，跟台積電開放創新平台的性質很相似；台積電開放創新平台就是把台積電的製程技術、客戶的設計技術及很多第三者的智慧財產放在平台上，大家都有好處。
至於張淑芬在繪畫方面，張忠謀表示，她的畫開始有很大的改變，2006年時，張淑芬主要畫盆景與水果，對畫畫興趣也不是很高。
2010年，兩人去阿姆斯特丹旅遊，張忠謀說，當時去博物館看了一幅戴黑帽女人的畫作，張淑芬後來畫了一幅戴黑帽的年輕張淑芬，這是創作的畫。
張忠謀表示，年輕的張淑芬很漂亮，畫中年輕的張淑芬還帶著淡淡的惆悵。
張淑芬說，張忠謀的支持是最大的力量，沒有張忠謀就沒有台積電慈善基金會，也沒有「引路：張淑芬與台積電用智慧行善的公益足跡」這本書。
「引路：張淑芬與台積電用智慧行善的公益足跡」書中記錄張淑芬自2009年接下瀕臨解散的台積電志工社，到正式成立台積電慈善基金會，從台灣重大事故的專業援助、惜食專案、偏鄉醫療教育、推廣孝道，到近期為第一線防疫人員加油送暖等。",中央社,2020-03-31T09:14:24.000Z,張忠謀：張淑芬推慈善與台積電開放創新平台相似
5e82ef9a4f15dcdac945a7c4,https://tw.stock.yahoo.com/news/%E9%9B%86%E4%B8%AD%E5%B8%82%E5%A0%B4-%E5%A4%96%E8%B3%87%E8%B3%A3%E8%B6%8557%E5%84%84%E5%85%83-3%E6%9C%88%E6%8F%90%E6%AC%BE3590%E5%84%84%E5%85%83-070616360.html,"【時報-台北電】3月最後交易日，台股收漲78.63點，強守9700點。受美股昨夜持續彈升，台股31日開高，由於各國延長封城，民生囤貨概念又起，食品股受愛戴，味全 (1201) 、聯華 (1229) 強攻漲停成為今日最旺的一群。蘋概三雄穩軍心，台積電 (2330) 上漲約2%，大立光走高逼近3900點，鴻海 (2317) 去年三率不給力，同步創下歷史新低，股價淡定穩於70元附近。惟午盤過後金融股壓低，聯發科 (2454) 、國巨 (2327) 翻黑進而影響大盤漲勢，加上長假前夕市場保守，台股收盤漲點收斂至78.63點，為9708.06點，月線連三黑。今日外資(不含外資自營商)賣超57.0735億元，投信買超16.3854億元，自營商賣超24.8058億元，三大法人賣超65.49億元。外資3月累計賣超3590億元。台股上沖下洗，一度大漲百點又下殺至平盤附近，最後強勢收漲78點。蘋概三雄穩軍心，讓題材股放心漲，食品股有內需題材撐腰，且味全 (1201) 去年獲利創9年新高，股價直衝漲停、聯華 (1229) 也鎖在漲停板37.25元。王品 (2727) 祭出誘人股東會禮品，買家精打如意算盤推升股價強勢漲停板；遠雄建 (5522) 實施庫藏股加上擬配發股利達3.5元，股價強勢表態，跳空大漲。瑞昱 (2379) 因三大產品今年預估持續穩定成長，今日量價齊揚，不但站穩200元大關更直鎖漲停板。潤泰新 (9945) 由於2019年營收和EPS飆出史上新高，董事會豪爽配息1元、配股5元總計6元股利，投資人買單，股價狂飆直攻漲停，躍居盤面焦點。台股今日收月線及季線，3月月線拉出長黑棒，雖然下半個月有國家隊進場護盤，但仍大跌約1600點；季線更是慘不忍睹，今年以來月月收黑棒，累計下跌2300點。今日台股強守9700點，上漲78點，5日RSI為23.59，10日RSI為35.64，9日K值為58.67，9日D值為71.63，20日乖離率為-9.38。外資3月累計賣超3590億元；今年首季賣超5316億元。台股夾在「病毒」與「QE」對決之間，指數巨震，先前失速下殺至3月19日低點8523點，接著又拉升到萬點附近，近來恐慌心態稍有緩解，但本周各國將陸續公布3月製造業和非製造業採購經理人指數，疫情對經濟的衝擊以及未來景氣樣貌將現形，市場如何反應則是觀察重點，而3月19日的8,523點是否為真正底部仍待確認。（編輯整理：張嘉倚）",時報資訊,2020-03-31T07:06:16.000Z,《集中市場》外資賣超57億元 3月提款3590億元
5e8aceef4f15dcdac94b2a3a,https://tw.stock.yahoo.com/news/%E7%9B%A4%E5%BE%8C%E8%A7%A3%E6%9E%90-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%B5%A6%E5%8A%9B-%E9%87%8D%E8%BF%949700%E9%BB%9E%E6%95%B4%E6%95%B8%E9%97%9C%E5%8D%A1-064137830.html,【時報記者郭鴻慧台北報導】美股昨夜續彈，有消息傳出中國大陸3月中國PMI意外升至52.0%，較2月躍升16.3個百分點，亞股今日偏多演出，台股期、現貨同步走高，在權王台積電 (2330) 、股王大立光 (3008) 帶頭喊衝之下，權值軍團群起呼應，盤初指數一度拉升至9789.81點、大漲160餘點，惟歐美疫情仍嚴峻，市場信心提振有限，尾盤又一度向下進逼平盤，所幸台積電臨收穫買盤急拉至274元、收當日最高，雖仍差3毛沒站上5日線，但成功將大盤拉高，終場集中市場收9708.06點，上漲78.63點，總成交值增至1438.47億元。店頭市場收117.83點，漲0.36點，總成交值296.76億元。統計3月，大盤最高11525.32點、最低8523.63點，高低點相差達3001.69點，一度失守10年線。分析師表示，清明長假在即，台股今日開高走低拉尾盤，收復9700點大關，市場充滿觀望氣氛，台股短線面臨震盪壓力仍大。外資已連續兩日在賣方，未來動向值得留意，觀察上市櫃公司即將公布的3月營收及全球疫情的發展。盤面表現上，股王大立光收在3830元，漲幅1.19%；台積電收在274元，漲幅約2.43%，市值回升至7兆元之上；鴻海 (2317) 終場跌破70元，收在69.9元，跌幅0.14%；疫情影響，在家煮食及囤購民生用品題材熱燒，食品指數飆漲，味全 (1201) 、聯華 (1229) 收在漲停板19.95、37.25元，泰山 (1218) 收盤漲幅8.7%、佳格 (1227) 收漲逾5%；王品 (2727) 股東會端出2200元餐券，股價收在漲停板63.9元。分析師說，台股轉區間震盪整理格局，KD指標持續攀升中，目前壓力暫看月線，下檔支撐在9200點，由於全球疫情尚未緩和，操作不宜躁進，不妨留意具高殖利率題材個股。目前歐洲疫情屬相對嚴重，美國感染案例持續增加中，由於美國算是最後一個爆發疫情的區域，也許正是測試底部狀況的時間點，可以留意觀察。疫情對全球訂單、需求與經濟成長的影響不可小覷，宜嚴控持股比例。,時報資訊,2020-03-31T06:41:37.000Z,《盤後解析》台積電給力 重返9700點整數關卡
5e8afc2a4f15dcdac981f9a8,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E5%BE%8C-%E7%94%A9%E5%B0%BE%E6%94%B6%E6%BC%B278%E9%BB%9E-%E9%80%A3%E5%81%87%E5%89%8D%E8%A7%80%E6%9C%9B%E6%B0%A3%E6%B0%9B%E6%BF%83-062526331.html,"（中央社記者吳家豪台北2020年3月31日電）台股今天早盤一度大漲160點，隨著權值股鴻海翻黑，漲勢逐漸收斂，終場收在9700點之上；分析師認為，清明連假前投資人觀望氣氛濃，台股可能反覆震盪。
台股加權指數今天盤中最高來到9789.81點、上漲160.38點，但漲勢緩步收斂，最低來到9630.3點，終場收在9708.06點，上漲78.63點，漲幅0.82%，成交值新台幣1438.46億元。
類股表現方面，食品、百貨、營建分別上揚3.32%、2.62%、1.78%；電子股漲1.32%，金融股跌0.53%。
權值電子股台積電 (2330) 終場收在274元，上漲2.43%，成交量超過4.86萬張。鴻海 (2317) 去年獲利率下滑，今天股價開高走低翻黑，收在69.9元，下跌0.14%，成交量逾3.8萬張。股王大立光 (3008) 收3830元，上漲1.19%。
食品股味全 (1201) 、聯華 (1229) 收漲停19.95元、37.25元。印刷電路板（PCB）廠欣興 (3037) 、金像電 (2368) 上漲3.56%、2.75%，收在32元、24.25元。
由於遠距工作及線上教學帶動筆電需求，電腦品牌廠華碩 (2357) 今天股價大漲5.96%，收204.5元；代工廠英業達 (2356) 、緯創 (3231) 、廣達 (2382) 上漲5.43%、2.73%、1.01%，收在24.5元、60.2元；電競概念股技嘉 (2376) 、微星 (2377) 上漲8.86%、5.34%，收51元、88.7元。
華冠投顧分析師鍾騏遠表示，今天大盤震盪是因清明連假前大部分投資人偏觀望，有些散戶不敢進場，且上方仍面臨月線約10027點和3月13日空方缺口反壓，盤勢恐反覆震盪，後續可留意消費性筆電族群。",中央社,2020-03-31T06:25:26.000Z,【台股盤後】甩尾收漲78點 連假前觀望氣氛濃
5e82d7e84f15dcdac92721a8,https://tw.stock.yahoo.com/news/%E5%80%8B%E8%82%A1-%E5%8F%B0%E7%A9%8D%E9%9B%BB-2330-%E4%BF%83%E5%BB%BA%E5%85%A8%E5%8F%B0%E9%A6%96%E5%BA%A7%E6%B0%91%E7%87%9F%E5%86%8D%E7%94%9F%E6%B0%B4%E5%BB%A0-%E4%B8%A6%E6%89%BF%E8%AB%BE%E8%B3%BC%E8%B2%B7%E6%B0%91%E7%94%9F%E5%86%8D%E7%94%9F%E6%B0%B4-051812116.html,"【財訊快報／記者李純君報導】全球晶圓代工龍頭台積電(2330)積極實踐綠色製程，尤其重視水資源，發展工業廢水再生技術，將再生水用於半導體晶圓製程，不單與南科管理局簽訂的促建「台積電南科再生水廠」，也支持政府水資源管理政策，承諾購買民生再生水。
台積電實踐綠色製造，持續透過「開源」與「節流」並行的方針強化用水效率，深耕水資源風險管理、拓展多元水資源及水污染防治技術開發三大水管理策略，積極呼應聯合國永續發展目標第六項—「淨水與衛生」。
台積電秉持「拓展多元水資源」策略，自民國104年起積極發展再生水技術，成功降低廠內廢水水質相關因子，目前自產所得的再生水，不只達到半導體製程用水標準，排放水質亦符合法規放流規定，締創國內再生水發展的重要里程碑。
民國109年，台積電進一步於南部科學園區落實多元水資源政策，與南部科學園區管理局簽約，促建「台積電南科再生水廠」，預計於民國110年啟動園區工業廢水再生工程，導入工業再生水做為台積電晶圓製程用水；初期規畫每日可供給再生水約0.5萬噸，民國112年每日則將增加至二萬噸再生水。
除回收工業廢水，針對民生汙水再生計畫，民國106年內政部營建署、經濟部水利署、台南市政府水利局亦合作籌畫與興建永康再生水廠及安平再生水廠，台積電全力支持政府再生水政策，除了提供政府再生水製程相關專業意見與推行經驗，亦積極表達採購再生水意願。民國113年，台積電預計每日將購買永康及安平兩處再生水廠所生產的再生水共4.7萬噸。
台積電提到，身為綠色製造的堅定推動者，公司積極承諾並使用工業廢水與民生污水之再生水，以降低自來水用水量；同時提供再生水相關經驗與技術，使再生水符合半導體製程對水質要求的高標準，期許藉此承諾拋磚引玉，帶動產業界對再生水的使用意願，加速再生水相關技術與產業發展，以實際行動落實社會共好、永續未來。",李純君,2020-03-31T05:18:12.000Z,個股：台積電(2330)促建全台首座民營再生水廠，並承諾購買民生再生水
5e82c2d04f15dcdac9085bef,https://tw.stock.yahoo.com/news/%E4%B8%89%E6%98%9F%E6%99%B6%E5%9C%93%E5%BB%A0%E5%93%A1%E5%B7%A5%E7%A2%BA%E8%A8%BA%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E-%E7%94%9F%E7%94%A2%E4%B8%8D%E5%8F%97%E5%BD%B1%E9%9F%BF-035612683.html,"（中央社記者張建中新竹2020年3月31日電）三星電子今天表示，韓國晶圓廠一名員工確診武漢肺炎，不過工廠產出不受影響。市調機構集邦科技認為，高度自動化是晶圓廠得以持續穩定生產的主因。
三星電子今天發布聲明指出，韓國晶圓廠一名員工確診武漢肺炎（2019冠狀病毒疾病，COVID-19），曾密切接觸的員工已自我隔離，確診員工工作區域已封閉消毒，無塵室依然維持運作。
除三星外，晶圓代工廠台積電 (2330) 先前也有一名員工確診武漢肺炎，營運也不受影響。集邦科技表示，晶圓廠高度自動化，是目前仍得以維持穩定生產的主因。
集邦科技認為，隨著疫情蔓延，台灣、韓國、日本及美國等地區實施入境限制或遠距上班的防疫措施，掌握關鍵設備與原料的歐美日系供應鏈狀態，將是左右後續營運的一大關鍵。
此外，疫情快速擴散至全球，集邦科技預期，將衝擊總體經濟，同時削弱個人與企業的消費力道，對晶圓代工業的業績影響可能於第2季開始顯現。（編輯：張良知）",中央社,2020-03-31T03:56:12.000Z,三星晶圓廠員工確診武漢肺炎 生產不受影響
5e8afc2a4f15dcdac981f9a1,https://tw.stock.yahoo.com/news/%E5%8D%8A%E5%B0%8E%E9%AB%94-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E9%87%8D%E4%B8%8A270%E5%85%83-%E5%B8%82%E5%80%BC%E5%9B%9E%E5%8D%87%E8%87%B37%E5%85%86%E5%85%83-025510573.html,"【時報記者沈培華台北報導】台積電ADR周一漲1.94%，台積電 (2330) 今早股價跳空開高5.5元為273元，漲幅逾2%，隨著股價回到270元以上，市值回升至7兆元之上。
美股四大指數拉尾盤漲幅超過3%，台積電ADR周一收47.82美元，上漲0.91美元或1.94%，折合新台幣每股約289.3元。台積電周一收低為267.5元，外資賣超11924張。
受到新冠肺炎疫情蔓延，外資對台積電今年整體營運成長預期不如先前強勁，不過外資認為，台積電製程技術居領先地位，營運表現將維持穩健，今年業績仍可再創新高。
此外，受疫情影響，為避免投資人有群聚感染風險，台積電預計4月16日舉行的法說會改採線上語音形式舉行，這是自2003年SARS疫情之後，台積電首次舉辦線上法說會。
台積電2月合併營收跌破千億元，月減9.9%、為近七個月新低，仍較去年同期增加53.4%，且為同期新高表現。台積電目前未有調整財測預估的計畫，第一季營收預估在102億美元至103億美元，季減僅約1.3%，且為歷史第二高。
台積電先前預估今年全球晶圓代工產業年成長率將達到17%，台積公司表現會優於產業平均表現，不過受疫情的干擾，台積電本季法說會恐下修產業景氣展望。台股今日早盤大漲逾百點，台積電今天股價走高，早盤股價一度達274元，漲6.5元，漲幅2.43%，市值攀高至7.1兆元。",時報資訊,2020-03-31T02:55:10.000Z,《半導體》台積電重上270元 市值回升至7兆元
5e82afe54f15dcdac9db117f,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E7%9B%A4%E4%B8%AD-%E5%8F%B0%E8%82%A1%E6%BC%B2%E5%B9%85%E6%94%B6%E6%96%82%E6%A9%AB%E7%9B%A4%E6%95%B4%E7%90%86-%E4%BC%BA%E6%A9%9F%E5%8F%8D%E5%BD%88-023509282.html,"（中央社記者吳家豪台北2020年3月31日電）美股勁揚3%，帶動亞股上漲，台股今天早盤上漲60點開出，漲勢一度擴大到超過150點，最高來到9789.81點，隨即回測橫盤整理；分析師認為，若收盤能站穩昨天高點9655點，有機會重新展開反彈行情。
至10時19分左右，台股加權指數來到9725.36點，上漲95.93點，漲幅1%，成交值新台幣562.46億元。電子股漲1.35%，金融股漲0.32%。
晶圓代工廠台積電 (2330) 美國存託憑證（ADR）漲1.94%，今天台積電股價同步走高，早盤達274元，漲幅約2.43%，市值回升至7兆元之上。
蘋概股指標鴻海 (2317) 去年毛利率、營業利益率、淨利率三率三降，今天股價漲幅未跟上大盤漲勢，早盤小漲0.2元，來到70.2元；近期三大法人至30日為止已連續3天賣超。
股王大立光 (3008) 三大法人昨天同步站在賣方，今天早盤股價開高，一度站回5日線之上，隨即漲幅收斂，盤中上漲1.72%，來到3850元。
亞洲投顧分析師蘇建豐說，美股大漲出現止跌訊號，今天台股開高超過昨天高點9655點，回測後開始呈現量縮橫盤整理，若收盤能站穩昨天高點9655點，有機會重新展開反彈行情。",中央社,2020-03-31T02:35:09.000Z,【台股盤中】台股漲幅收斂橫盤整理 伺機反彈
5e82b7524f15dcdac9f96c0d,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E8%A7%A3%E6%9E%90-%E6%B8%85%E6%98%8E%E9%95%B7%E5%81%87%E5%89%8D%E8%AC%B9%E6%85%8E-%E5%8F%B0%E8%82%A1%E9%AB%98%E6%AA%94%E6%95%B4%E7%90%86-022408309.html,【時報記者郭鴻慧台北報導】美股昨夜持續彈升，日韓股市早盤跟漲偏多，台股今日開9689.62點，上漲60.19點，台積電 (2330) 發揮穩定撐盤效用，在清明長假效應下，指數衝高就遇到壓力，台股早盤呈現開高震盪的整理格局。分析師表示，清明長假前夕，加上3月營收將陸續公布，多頭選擇謹慎觀望，需持續留意全球疫情的發展，及台積電4月16日即將舉行的法說會。盤面表現上，台積電今日開高走高，晨盤最高至274元，漲幅約2.4%，市值回升至7兆元之上；鴻海 (2317) 去年每股賺8.32元，多頭力守高檔，最高曾至70.5元，小漲0.71%；王品 (2727) 股東會禮品太誘人，1股就能領取2200元餐飲禮券，由於今日是最後買進日，今日股價以漲停板63.9元開出；裕隆 (2201) 大虧244.65億元將減資36.4%，今日股價跳空以14.7元跌停開出，隨後雖打開跌停，但跌幅仍在9.5%以上；歐美各國紛紛延長封城的時間，民生囤貨概念又起，食品族群中的味全 (1201) 挾著去年獲利創9年新高，股價直衝漲停、聯華 (1229) 鎖在漲停板37.25元、佳格 (1227) 、大成 (1210) 等紛紛揚升；金像電 (2368) 外資昨大賣、投信對作大買，今日持續上漲，股價再創新高；東貝 (2499) 108年度財報難產，今日跳空鎖在跌停5.07元。分析師表示，在新冠肺炎疫情方面觀察，目前歐洲正處於相對嚴重的區域，美國的感染案例也持續惡化當中，疫情仍為全球關注焦點，對於全球訂單、需求與經濟成長的影響不可小覷，不妨留受惠疫情的伺服器、網通、生技等也是關注焦點。,時報資訊,2020-03-31T02:24:08.000Z,《盤中解析》清明長假前謹慎 台股高檔整理
