PublishDate,Sentence,Score
2018-06-04T12:59:00.000Z,外資上週自集中市場買超最多的前3名上市公司及張數分別為群創 (3481) 2萬6089張、台泥 (1101) 2萬4933張、聯電 (2303) 2萬2326張。,1
2018-06-04T07:12:00.000Z,傳產股方面，水泥雙雄台泥 (1101) 、亞泥 (1102) 因大陸業績亮眼帶動股價同步飆漲，推升類指強彈近4%，表現相對亮眼。,6
2018-06-04T07:12:00.000Z,受惠美股上周五大漲，與蘋果股創新高價激勵，台股在台積電領軍電子股衝高，且股王大立光與股后國巨不甘示弱互別苗頭，帶領高價股掀比價行情，而富邦金、國泰金、台塑 (1301) 、台泥 (1101) 等金融傳產權值股亦扮演輔攻角色，使盤勢開高之後一路向上衝高至最高點11109.5點收市。,10
2018-06-04T06:41:00.000Z,  在大立光、國巨及台積電連袂強攻帶動下，電子股氣勢旺盛，光學元件股的揚明光 (3504) 及落後補漲的聯一光 (3441) 、新鉅科 (3630) 以漲停板作收，蘋果軟板供應商—臻鼎-KY (4958) 、嘉聯益 (6153) 及台郡 (6269) 同步走高，銅箔基板廠的台燿 (6274) 及聯茂 (6213) 亦衝高，國巨盤中一度亮燈，中低價被動元件廠—光頡 (3628) 、智寶 (2375) 、凱美 (5317) 及鈞寶 (6155) 漲停作收，搭配傳產股的台泥 (1101) 、亞泥 (1102) 走強帶動水泥類股指數衝高，在各類股大多走揚下，台股指數開高走高，並在尾盤衝高，一舉攻克11100點，終場加權股價指數為11109.5點，大漲160.42點，成交量為1542.97億元；OTC指數為158.04點，上漲1.51點，成交量為454.21億元。,9
2018-06-04T12:59:00.000Z,外資上週自集中市場買超最多的前3名上市公司及張數分別為群創 (3481) 2萬6089張、台泥 (1101) 2萬4933張、聯電 (2303) 2萬2326張。,1
2018-06-04T07:12:00.000Z,傳產股方面，水泥雙雄台泥 (1101) 、亞泥 (1102) 因大陸業績亮眼帶動股價同步飆漲，推升類指強彈近4%，表現相對亮眼。,6
2018-06-04T07:12:00.000Z,受惠美股上周五大漲，與蘋果股創新高價激勵，台股在台積電領軍電子股衝高，且股王大立光與股后國巨不甘示弱互別苗頭，帶領高價股掀比價行情，而富邦金、國泰金、台塑 (1301) 、台泥 (1101) 等金融傳產權值股亦扮演輔攻角色，使盤勢開高之後一路向上衝高至最高點11109.5點收市。,10
2018-06-04T06:41:00.000Z,  在大立光、國巨及台積電連袂強攻帶動下，電子股氣勢旺盛，光學元件股的揚明光 (3504) 及落後補漲的聯一光 (3441) 、新鉅科 (3630) 以漲停板作收，蘋果軟板供應商—臻鼎-KY (4958) 、嘉聯益 (6153) 及台郡 (6269) 同步走高，銅箔基板廠的台燿 (6274) 及聯茂 (6213) 亦衝高，國巨盤中一度亮燈，中低價被動元件廠—光頡 (3628) 、智寶 (2375) 、凱美 (5317) 及鈞寶 (6155) 漲停作收，搭配傳產股的台泥 (1101) 、亞泥 (1102) 走強帶動水泥類股指數衝高，在各類股大多走揚下，台股指數開高走高，並在尾盤衝高，一舉攻克11100點，終場加權股價指數為11109.5點，大漲160.42點，成交量為1542.97億元；OTC指數為158.04點，上漲1.51點，成交量為454.21億元。,9
2018-06-11T07:07:00.000Z,台股受到國際利空消息干擾，包括G7峰會不歡而散，FED將再度調息，與中美貿易磨擦未見轉寰契機，使全球貿易大戰陰霾揮之不去，致今日盤勢攻堅乏力；在蘋果鏈台積電、鴻海雙雙走疲，統一、兆豐金 (2886) 、台泥 (1101) 與南亞 (1303) 等權值股表現不振下，終場指數收跌7.19點。,-8
2018-06-13T07:10:00.000Z,聯準會宣布決議前市場謹慎觀望，周二美股漲跌互見，台股今日由雙王大立光 (3008) 及台積電 (2330) 聯手領軍，指數多持穩於11100點以上呈現小漲格局，雖被動元件、光碟、MOSFET族群漲多回檔，所幸國泰金 (2882) 、富邦金 (2881) 等金融股與台泥 (1101) 、南亞 (1303) 等傳產龍頭股擔任穩盤要角，使市場人氣持續熱絡，終場加權指數上漲28.42點為11173.21點，成交值1763.54億元，成交值增為1796.12億元。,6
2018-06-13T07:10:00.000Z,台股今日受惠雙王台積電、大立光力挺多方，加上國泰金、富邦金等金融股穩盤，而台泥 (1101) 、南亞 (1303) 等傳產龍頭股扮演輔攻角色，加上風電概念股於前波適度整理後強勢攻堅，使被動元件、矽晶圓與MOSFET等族群拉回不致人氣潰散。,5
2018-06-14T07:09:00.000Z,Fed決議升息，並暗示今年將進一步升息，衝擊昨夜美股收低，亞股今日氣色不佳，台股在權值三巨頭台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 聯袂走低，加上昨日爆量衝上8年高價的聯電 (2330) 腿軟回弱，包括電金傳權值股聯發科 (2454) 、台達電 (2308) 、台塑四寶、富邦金 (2881) 及國泰金 (2882) 等同步下挫，拖累指數大跌逾百點，並一路往11000點靠攏，尾盤國巨 (2327) 、玉晶光 (3406) 等遭空軍重襲，使指數跌點擴大，終場加權指數收在今日最低11013.98點、下跌159.23點，失守月線大關，成交值縮為1641.51億元。,-9
