PublishDate,Sentence,Score
2017-06-01T06:38:00.000Z,周四(6/1)台股一掃昨日MSCI調降權重爆量收黑的陰霾，盤面上權值股台積電 (2330) 、鴻海 (2317) 和IC記憶體撐盤，中小型股也輪番上漲，指數呈現狹幅震盪走高，尾盤再由台積電 (2330) 、華邦電 (2344) 和友達 (2409) 挾大量帶動，惟10100點的整數關卡仍無法有效突破，終場加權指數上漲46點，收在10087點，上漲0.47%，成交量為813億元，台股再度呈現向上攻堅格局。,3
2017-06-02T07:13:00.000Z,　盤面上各類股漲多跌少，大型電子股扮領攻要角，股王大立光 (3008) 收在今日最高4845元，台積電 (2330) 、鴻海 (2317) 雙雙收高近1%，聯發科 (2454) 因蔡力行接掌共同執行長獲市場力挺走高，面板雙虎友達 (2409) 、群創 (3481) 聯袂走揚；記憶體族群旺宏 (2337) 獲美系外資喊上22元，股價爆量攻頂，帶動群聯 (8299) 、華邦電 (2344) 同步衝高；中小型強勢股佳世達 (2352) 在外資持續加碼下續寫近9年新高，毅嘉 (2402) 受到5月營收寫20個月新高激勵亮燈漲停。,12
2017-06-02T06:21:00.000Z,  電子股今日位居盤面主流位置，權值股表現穩健，股王大立光 (3008) 持穩走高，收漲2.7%、報在4845元，台積電 (2330) 也呈現尾盤拉高，報在209.5元，面板雙虎友達 (2409) 、群創 (3481) 也聯袂走揚，聯發科 (2454) 則在新任共同執行長蔡力行就任消息帶動下，股價最高衝上248元。,8
2017-06-02T02:26:00.000Z,  今日盤面漲多跌少，僅塑膠、鋼鐵等呈現弱勢表現，金融因外資賣超下持續弱勢，電子大型股維持撐盤，電子股方面，今整體表現穩健，股大立光 (3008) 一度站上4800元，漲幅約1.5%，鴻海 (2317) 盤上小漲震盪，股價積極挑戰5月份新高105元，台積電 (2330) 也持穩於盤上小漲震盪，聯發科 (2454) 也在迎來新任共同執行長蔡力行的話題發酵下，股價大漲逾3%，面板雙虎友達 (2409) 、群創 (3481) 亦同步小漲震盪。,2
2017-06-01T06:38:00.000Z,周四(6/1)台股一掃昨日MSCI調降權重爆量收黑的陰霾，盤面上權值股台積電 (2330) 、鴻海 (2317) 和IC記憶體撐盤，中小型股也輪番上漲，指數呈現狹幅震盪走高，尾盤再由台積電 (2330) 、華邦電 (2344) 和友達 (2409) 挾大量帶動，惟10100點的整數關卡仍無法有效突破，終場加權指數上漲46點，收在10087點，上漲0.47%，成交量為813億元，台股再度呈現向上攻堅格局。,3
2017-06-02T07:13:00.000Z,　盤面上各類股漲多跌少，大型電子股扮領攻要角，股王大立光 (3008) 收在今日最高4845元，台積電 (2330) 、鴻海 (2317) 雙雙收高近1%，聯發科 (2454) 因蔡力行接掌共同執行長獲市場力挺走高，面板雙虎友達 (2409) 、群創 (3481) 聯袂走揚；記憶體族群旺宏 (2337) 獲美系外資喊上22元，股價爆量攻頂，帶動群聯 (8299) 、華邦電 (2344) 同步衝高；中小型強勢股佳世達 (2352) 在外資持續加碼下續寫近9年新高，毅嘉 (2402) 受到5月營收寫20個月新高激勵亮燈漲停。,12
2017-06-02T06:21:00.000Z,  電子股今日位居盤面主流位置，權值股表現穩健，股王大立光 (3008) 持穩走高，收漲2.7%、報在4845元，台積電 (2330) 也呈現尾盤拉高，報在209.5元，面板雙虎友達 (2409) 、群創 (3481) 也聯袂走揚，聯發科 (2454) 則在新任共同執行長蔡力行就任消息帶動下，股價最高衝上248元。,8
2017-06-02T02:26:00.000Z,  今日盤面漲多跌少，僅塑膠、鋼鐵等呈現弱勢表現，金融因外資賣超下持續弱勢，電子大型股維持撐盤，電子股方面，今整體表現穩健，股大立光 (3008) 一度站上4800元，漲幅約1.5%，鴻海 (2317) 盤上小漲震盪，股價積極挑戰5月份新高105元，台積電 (2330) 也持穩於盤上小漲震盪，聯發科 (2454) 也在迎來新任共同執行長蔡力行的話題發酵下，股價大漲逾3%，面板雙虎友達 (2409) 、群創 (3481) 亦同步小漲震盪。,2
2017-06-06T06:58:00.000Z,友達 (2409) 、群創 (3481) 因國際大廠恢復採購，旺季將至，雙虎股價齊揚，其中友達略勝一籌，漲幅達2%。,3
2017-06-06T06:09:00.000Z,外資調節持股，權值股晶圓代工龍頭台積電 (2330) 、蘋果光學鏡頭供應商大立光 (3008) 、系統代工服務龍頭鴻海 (2317) 小跌，但面板雙虎友達 (2409) 、群創 (3481) 走揚，明基友達集團的佳世達 (2352) 大漲。,3
2017-06-07T06:57:00.000Z,早盤台積電 (2330) 創新高帶動台股向上，友達 (2409) 、群創 (3481) 穩定上漲，創意 (3443) 漲停持續領軍IC設計股攻高；玉晶光 (3406) 亦帶領光學元件股上攻。,10
2017-06-07T06:09:00.000Z,雖美股陷入整理，但台積電在周四股東會前，外資持續買超，力挺股價再創新高，今早達212.5元；加上友達 (2409) 、群創 (3481) 穩定上漲，以及創意 (3443) 持續領軍IC設計股向上；早盤電子股領軍，金融股指數亦翻紅，激勵台股早盤再創新高。,11
2017-06-07T01:28:00.000Z,雖美股陷入整理，但台積電在周四股東會前，外資持續買超，力挺股價再創新高，今早達212.5元；加上友達 (2409) 、群創 (3481) 穩定上漲，以及創意 (3443) 持續領軍IC設計股向上；電子股領軍，金融股指數亦翻紅，激勵台股早盤再創新高，強勢股續強，旺宏 (2337) 亦是指標之一。,12
2017-06-08T06:58:00.000Z,　盤面上聚焦權王台積電 (2330) 股東會，董事長張忠謀釋放樂觀訊息，激勵股價衝上213元新天價，帶動股王大立光 (3008) 、鴻海 (2317) 穩在盤上，記憶體族群華邦電 (2344) 、南亞科 (2408) 同步走揚，面板雙虎友達 (2409) 、群創 (3481) 漲多拉回。,10
2017-06-13T07:03:00.000Z,　電子股方面，台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 等蘋概股止跌回穩，提振多頭信心，DRAM族群華邦電 (2344) 、南亞科 (2408) 由紅翻黑，面板雙虎友達 (2409) 、群創 (3481) 同步走疲。,0
2017-06-15T07:12:00.000Z,　盤面上，在台積電 (2330) 、鴻海 (2317) 等權值股走揚帶動下，整體電子股表現穩健，面板雙虎友達 (2409) 、群創 (3481) 尾盤急拉雙雙收高2%，光學大廠大立光 (3008) 力守平盤，光燿科 (3428) 及先進光 (3362) 等亦止跌反彈。,3
2017-06-15T06:06:00.000Z,電子股方面，股王大立光 (3008) 開高走低，終場以平盤4965元作收，不過，在台積電 (2330) 、友達 (2409) 與群創 (3481) 等連袂走揚帶動下，整體電子類股有不錯表現，類股指數收漲0.34%。,3
2017-06-16T07:01:00.000Z,　盤面上，蘋果三劍客大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 盤中翻揚，激勵可成 (2474) 、美律 (2439) 同步攻高；面板雙虎群創 (3481) 、友達 (2409) 在外資力挺下聯袂上攻，帶動彩晶 (6116) 同步走揚；太陽能族群漲勢猛烈，茂迪 (6244) 、昱晶 (3514) 、新日光 (3576) 、合晶 (6182) 聯袂強彈；網通股受惠大陸擬砸1800億美元拚5G，台揚 (2314) 、智邦 (2345) 、建漢 (3062) 、仲琦 (2419) 、波若威 (3163) 、昇達科 (3491) 等樂開懷；旺宏 (2337) 受惠NOR Flash價格Q3看漲股價開飆，華邦電 (2344) 跟進走揚。,9
2017-06-16T07:01:00.000Z,台股今日受惠於大立光、台積電、鴻海等蘋概股回穩走揚，配合面板雙虎友達、群創穩盤，化解台塑 (1301) 、中華電 (2412) 等權值股拉回壓力，使指數一舉收復5日線、月線及10100關卡。,2
2017-06-16T02:44:00.000Z,  在美國科技股壓回震盪下，今台股電子股兩大龍頭指標大立光 (3008) 、台積電 (2330) 並無明顯領軍表現，大立光小跌震盪，盤中跌幅約0.5%，股價最低達4635元，寫下本波段的新低，惟盤中一度翻紅，台積電則多弱勢於平盤附近震盪，今日電子股以中低價股相對具有表現空間，面板雙虎群創 (3481) 、友達 (2409) 在外資持續進行加碼下，支撐股價今股價雙雙走揚，群創漲幅約1.5%，友達則在漲幅1%內跳動，也帶動同屬面板股的彩晶 (6116) 同步走揚。,5
2017-06-20T00:08:00.000Z,"第三名：友達：買進104,225千股，賣出90,314千股，買超13,911千股。",1
2017-06-21T07:04:00.000Z,  台股雙箭頭台積電 (2330) 及鴻海 (2317) 今日同步熄火，由面板雙虎友達 (2409) 、群創 (3481) 接棒扮演多頭主帥，大立光 (3008) 及玉晶光 (3406) 、新鉅科 (3630) 等鏡頭廠亦相對穩健；MLCC供不應求難解，國巨 (2327) 宣布第二波漲價帶動股價漲停，華新科 (2492) 及日電貿 (3090) 跟進走高。,8
2017-06-21T06:49:00.000Z,友達 (2409) 、群創 (3481) 兩家面板股愈走愈高，電子股翻紅，加上中鋼 (2002) 走揚，帶動台股收高25點至10349點，再創17年來新高，成交值擴增至1086億元。,5
2017-06-21T06:49:00.000Z,  台股盤中台積電 (2330) 、鴻海 (2317) 跌幅略收斂，友達 (2409) 、群創 (3481) 兩家面板股愈走愈高，中鋼 (2002) 走揚，帶動台股過中午後翻紅，台股順利收高，再創新高。,6
2017-06-24T07:14:00.000Z,台股萬點行情在台積電 （2330） 、鴻海 （2317） 兩大權值股領軍之下，越走越穩，此波由龍頭股帶頭上漲的「強者恆強」效應，促使資金持續輪動流向其他大型股，聯電昨（23）日股價爆量大漲3.23％，另面板雙雄的群創、友達也獲買盤大舉敲進，6月以來漲勢猛烈，分別上漲12.13％及9.36％。,6
2017-06-24T07:14:00.000Z,　觀察今年股價強漲的面板雙虎，雖然股價位階都不高，但是群創漲勢明顯強過友達。,2
2017-06-26T10:54:00.000Z,除張忠謀外，與會的科技業大老還有科學工業同業公會理事長沈國榮、副理事長李金恭、常務理事林錫銘、聯發科董事長蔡明介、聯電榮譽副董事長宣明智、友達董事長彭(雙)浪、昱晶總經理潘文輝與新日光董事長洪傳獻等。,3
2017-06-28T06:59:00.000Z,受到美國科技股重挫拖累，台股今日在指標股台積電 (2330) 、鴻海 (2317) 雙雙領跌下跳空下殺，盤中摜破10500、10400點以及五日線支撐，多頭轉向聯電 (2303) 、友達 (2409) 及鋼鐵等低價股撐住人氣，終場加權指數下跌121.51點為10390.55點，失守10400點關卡，成交值放大至1211.81億元。,-3
2017-06-28T06:59:00.000Z,　盤面上，蘋果鏈成空頭大本營，指標股台積電 (2330) 及鴻海 (2317) 雙雙回檔，大立光 (3008) 、可成 (2474) 、和碩 (4938) 與台郡 (6269) 亦同步壓低；TFT面板廠因LGD8.5代廠傳工安意外，第三季面板供應恐趨緊，帶動友達 (2409) 大漲，群創 (3481) 則翻黑作收；聯電 (2303) 獲外資買盤力挺帶動股價爆量攻頂。,2
2017-06-28T06:46:00.000Z,  本波最強勢帶領台股衝峰的台積電 (2330) 、鴻海 (2317) 雙雄今早隨美股開低，TFT LCD面板之友達 (2409) 及南亞科 (2408) 等雙D族群早盤撐盤，聯電 (2303) 在外資持續回補帶動股價強攻漲停，惟台積電 (2330) 開低且填息行情反轉，股王大立光 (3008) 及蘋果供應鏈的可成 (2474) 等全數回檔，使電子類股指數收低。,5
