PublishDate,Sentence,Score
2017-08-03T00:47:00.000Z,6.IC設計服務廠創意電子 (3443) 今年積極開拓車用電子及人工智慧特殊應用晶片（ASIC）新市場，昨（2）日宣布成為ISO 26262車用安全設計認證的廠商，成功卡位車用IC市場。,7
2017-08-03T00:47:00.000Z,再者，創意在台積電 (2330) 奧援下，傳出已拿下大陸系統大廠7奈米人工智慧超級電腦ASIC的委託設計（NRE）大單。,4
2017-08-03T00:47:00.000Z,創意趨勢仍偏多，但留意短線追高風險。,1
2017-08-03T00:20:00.000Z,IC設計服務廠創意電子 （3443） 今年積極開拓車用電子及人工智慧特殊應用晶片（ASIC）新市場，昨（2）日宣布成為ISO 26262車用安全設計認證的廠商，成功卡位車用IC市場。,7
2017-08-03T00:20:00.000Z,再者，創意在台積電 （2330） 奧援下，傳出已拿下大陸系統大廠7奈米人工智慧超級電腦ASIC的委託設計（NRE）大單。,4
2017-08-03T00:20:00.000Z,　創意第二季營運優於預期，合併營收達26.99億元，較第一季成長12.0％，與去年同期相較成長40.7％，改寫季度營收歷史次高。,2
2017-08-03T00:20:00.000Z,創意第二季主要受惠於比特幣挖礦機ASIC出貨放量，以及新增韓系客戶NAND Flash控制IC、日系客戶4K2K電視晶片及遊戲機ASIC均始量產出貨。,1
2017-08-03T00:20:00.000Z,　創意布局車用電子IC多年，昨日宣布車用安全設計流程獲德國SGS-TUV頒發的ISO 26262 ASIL-D證書，現可提供符合國際認證的車用IC設計服務，已建置的車用安全設計專案團隊，其成員皆擁有德國SGS-TUV AFSP-SC半導體領域汽車功能安全專家證照。,4
2017-08-03T00:20:00.000Z,　創意2010年推出ZERO Defect Program計畫和AEC Q100車用IC服務，透過高可靠度低缺陷率的設計製造，取得國際汽車產業工作小組（IATF）ISO/TS16949車用IC供應鏈認證，協助客戶達到車用產品的品質和可靠度目標並順利導入量產。,5
2017-08-03T00:20:00.000Z,創意如今又獲ISO 26262認證，等於成為全球半導體業界中，少數可提供符合ISO 26262、AEC-Q100、IATF 16949設計與製造的全方位車用ASIC設計服務廠商。,2
