PublishDate,Sentence,Score
2017-09-06T01:38:00.000Z,蘋果(Apple Inc.)預定下週二(9月12日)發表iPhone 8，而美國世界移動大會(Mobile World Congress Americas)則會在同一天於舊金山舉行為期兩天的會議。,1
2017-09-07T03:55:00.000Z,台積電轉投資的世界先進 (5347) 本季也重回成長態勢，8月營收也可望較7月成長，今日股價均穩定上揚。,3
2017-09-07T03:55:00.000Z,  世界先進7月營收約為19.35億元，月減率約11.46%，年減11.02%。,-2
2017-09-07T03:55:00.000Z,  世界先進第三季在客戶回補庫存帶動，營運可望好轉，公司預估單季營收約61億至65億元，將季增3.9%至10.7%，回復成長的態勢。,4
2017-09-07T03:55:00.000Z,以營運展望來看，世界先進8月營收也將比7月成長。,2
2017-09-07T03:24:00.000Z,根據statista.com彙整世界智慧財產權組織(WIPO)、科隆經濟研究所的分析數據，2010年1月至2017年7月期間全球最大汽車零件商博世(Bosch)提出的自主駕駛相關專利數量居冠、高達958項。,5
2017-09-08T10:11:00.000Z,證交所董事長李啟賢與韓國交易所董事長鄭燦宇(Jeong Chan Woo)今天在泰國曼谷舉行的世界交易所聯合會(WFE)中，正式發表「台韓資訊科技指數」；李啟賢表示，台韓科技指數充分展現雙方在產業面、市場面的特殊優勢，值得作為國際投資人投資亞洲市場的參考。,7
2017-09-09T01:05:00.000Z,　聯電、世界先進也同步公告8月合併營收，雙雙創今年以來次高。,0
2017-09-09T01:05:00.000Z,　世界先進8月合併營收達22.14億元、月增14.4％，累計7月及8月合併營收為41.49億元。,1
2017-09-09T01:05:00.000Z,世界先進先前預估本季營收將落在61～65億元、季增3.9～10.7％，法人認為達標無虞。,2
2017-09-12T08:21:00.000Z,　　台積電是世界半導體技術、產能和服務的領先者，維持業界領導地位多年，台積的營收在去年底創294億美元新高。,3
2017-09-12T08:21:00.000Z,"今年以來，雖然科技業世界版圖發生變化，但台積電卻持續維持領先地位，市場價值屢創新高，自去年7月7日動土以來，從1,360億美元攀升至今已超過1,800億美元，成長大於30%，台積電始終專注晶圓代工本業，技術穩步向前、產能持續擴充。",5
2017-09-12T06:15:00.000Z,  台積電是世界半導體技術、產能和服務的領先者，維持業界領導地位多年，台積的營收在去年底創294億美元新高。,3
2017-09-12T06:15:00.000Z,"今年以來，雖然科技業世界版圖發生變化，但台積電卻持續維持領先地位，市場價值屢創新高，自去年7月7日動土以來，從1,360億美元攀升至今已超過1,800億美元，成長大於30%，台積電始終專注晶圓代工本業，技術穩步向前、產能持續擴充、服務精益求精。",5
2017-09-12T06:10:00.000Z,  張忠謀指出，台積電是世界半導體技術、產能和服務的領先者，營收在去年底創294億美元新高，今年以來，雖然科技業世界版圖發生變化，但台積電卻持續維持領先地位，市場價值屢創新高，自去年7月7日動土以來，從1360億美元攀升至今已超過1800億美元，成長大於30%，台積電始終專注晶圓代工本業，技術穩步向前、產能持續擴充。,5
2017-09-12T05:59:00.000Z,張忠謀指出，台積電是世界半導體技術、產能和服務的領先者，去年營收創294億美元新高。,2
2017-09-12T05:59:00.000Z,今年以來，雖然科技業世界版圖發生變化，但台積電卻持續維持領先地位，市場價值屢創新高，張忠謀表示，台積電自去年7月7日南京廠動土以來，市值已從1360億美元攀升至今已超過1800億美元，成長大於30%。,5
2017-09-13T01:52:00.000Z,大摩指出，雙鏡頭能讓智慧機更準確地追蹤真實世界，不過目前只有3%手機搭載，等到滲透率提高至20%時，AR將進入轉折點，最快2018年發生。,3
2017-09-13T00:47:00.000Z,　接著他談到蘋果這10年來改變世界的成果，包括顛覆以往手機僅用來接電話，智慧手機現已無所不包、促成世界最大族群「低頭族」產生等，並說蘋果讓世界不一樣，同時也打造台灣的產業鏈，點名台積電、大立光、鴻海三家，皆是在此旋風下造就的「蘋果大贏家」。,2
2017-09-18T00:11:00.000Z,"俄羅斯新聞社(TASS,塔斯社)9月1日報導，普丁在「ProyeKTOriya」論壇上對學生說，能夠在AI產業居於領先地位的國家將可統治世界。",2
2017-09-21T08:57:00.000Z,　　富比世雜誌百大人選名單歷經2年篩選，涵蓋各界對世界具有深遠影響力的企業家，以及能夠超越專業領域實現創新的傑出人士，其他入選該雜誌全球百大現今最偉大商業思想家包括華倫‧巴菲特(Warren Buffett)、比爾‧蓋茲(Bill Gates)、傑佛瑞‧貝佐斯 (Jeff Bezos)、馬克‧祖克柏(Mark Zuckerberg)、伊隆‧馬斯克(Elon Musk)、理查‧布蘭森(Richard Branson)、雪柔‧桑德伯格(Sheryl Sandberg)、魯柏‧梅鐸(Rupert Murdoch)、喬治‧亞曼尼(Giorgio Armani)、以及麥克‧彭博(Michael Bloomberg)等人。,6
2017-09-21T08:28:00.000Z,」  經過兩年的篩選過程，富比世雜誌百大人選名單涵蓋各界對世界具有深遠影響力的企業家，以及能夠超越專業領域實現創新的傑出人士，其他入選該雜誌全球百大現今最偉大商業思想家包括：華倫 巴菲特(Warren Buffett)、比爾 蓋茲(Bill Gates)、傑佛瑞 貝佐斯(Jeff Bezos)、馬克 祖克柏(Mark Zuckerberg)、伊隆 馬斯克(Elon Musk)、理查 布蘭森(Richard Branson)、雪柔 桑德伯格(Sheryl Sandberg)、魯柏 梅鐸(Rupert Murdoch)、喬治 亞曼尼(Giorgio Armani)、以及麥克 彭博(Michael Bloomberg)等人。,6
2017-09-29T13:12:00.000Z,儲祥生指出，先前傳出台積電赴美國設3奈米新廠的說法，其實原本很多人就覺得不可能，因為3奈米新製程需要大量的研發工程師，沒日沒夜的研發，在美國要找到很多優秀又耐操的工程師不易，全世界恐怕只有台灣能滿足這樣的需求。,0
