PublishDate,Sentence,Score
2017-07-03T01:58:00.000Z,MoneyDJ新聞 2017-07-03 09:58:51 記者 蔡承啟 報導韓聯社報導，三星電子2日宣布，去年(2016年)因電池起火召回的Galaxy Note 7翻新機(refurbished phone)將以「Galaxy Note Fan Edition(以下簡稱Note FE)」名稱於7月7日在南韓市場販售，售價為69.96萬韓圜、限量40萬支，且也正考慮在海外市場販售Note FE。,1
2017-07-03T01:58:00.000Z,MoneyDJ新聞 2017-07-03 09:58:51 記者 蔡承啟 報導韓聯社報導，三星電子2日宣布，去年(2016年)因電池起火召回的Galaxy Note 7翻新機(refurbished phone)將以「Galaxy Note Fan Edition(以下簡稱Note FE)」名稱於7月7日在南韓市場販售，售價為69.96萬韓圜、限量40萬支，且也正考慮在海外市場販售Note FE。,1
2017-07-05T01:44:00.000Z,"MoneyDJ新聞 2017-07-05 09:44:11 記者 蔡承啟 報導日本電玩專門雜誌Famitsu 4日公布統計數據指出，拜任天堂(Nintendo)3月3日開賣的新款遊戲機「Nintendo Switch」熱賣加持，2017年H1(1-6月、實際統計期間為2016年12月26日-2017年6月25日)日本國內家用電玩市場規模(遊戲主機銷售額+遊戲軟體銷售額)較去年同期成長14.8%至1,532億日圓，為3年來首度呈現增長。",4
2017-07-12T00:36:00.000Z,MoneyDJ新聞 2017-07-12 08:36:32 記者 蔡承啟 報導三星電子旗艦智慧手機Galaxy S8系列(S8+S8 Plus)因其令人耳目一新的設計、加上吸引了部分因Galaxy Note 7爆炸而縮手的消費者，也讓S8系列機種開賣後就屢傳銷售佳績。,2
2017-07-14T00:53:00.000Z,MoneyDJ新聞 2017-07-14 08:53:08 記者 蔡承啟 報導日本蘋果情報網站iPhone Mania 13日轉述美媒Fast Company的報導指出，據熟知詳情的關係人士透露，蘋果(Apple)可能會在今秋開賣的iPhone 8後置相機上搭載3D雷射系統「VCSEL」，藉此除可提高AR(擴增實境)性能之外，也能提升相機自動對焦的速度與精度。,2
2017-07-25T04:46:00.000Z,MoneyDJ新聞 2017-07-25 12:46:13 記者 蔡承啟 報導路透社25日報導，南韓三星電子副社長、擔任5月份新設立的晶圓代工事業部負責人的E.S. Jung 24日接受專訪時表示，除了大型企業之外、也將搶攻中小型客戶，目標在5年以內將晶圓代工市佔率擴增至現行的3倍、提高至25%的水準。,3
2017-07-26T04:06:00.000Z,MoneyDJ新聞 2017-07-26 12:06:34 記者 蔡承啟 報導日經新聞26日報導，在蘋果(Apple)iPhone新機種引領、加上車用以及任天堂(Nintendo)遊戲機Switch加持下，日本廠商電子零件訂單進一步擴大，2017年Q2(4-6月)日本6大電子零件廠(村田製作所、TDK、京瓷、日本電產、Alps Electric和日東電工)訂單額合計較去年同期大增約15%至約1.36兆日圓，增幅連續第2季達2位數、訂單額並逼近當前史上最高紀錄的2015年7-9月期間水準，且Q3(7-9月)訂單持續看旺，多數企業預估增幅將達2成左右水準。,6
2017-07-31T06:14:00.000Z,MoneyDJ新聞 2017-07-31 14:14:35 記者 蔡承啟 報導日前攜手手機外殼製造商Nodus、根據從蘋果(Apple)供應鏈取得的iPhone 8電腦輔助設計(CAD)檔案製作出iPhone 8渲染圖像(rendering image)的美媒Forbes又有獨家爆料，稱iPhone 8將採單色系設計，色款僅有黑、曜石黑和白色3款。,1
2017-07-31T05:13:00.000Z,"MoneyDJ新聞 2017-07-31 13:13:14 記者 蔡承啟 報導微控制器(MCU)巨擘瑞薩電子(Renesas Electronics)28於日股盤後公布上季(2017年4-6月)財報：因車用需求夯，提振合併營收較去年同期大增30.4%至1,981億日圓、合併營益成長1.2%至188億日圓、合併純益飆增171.3%至271億日圓。",2
2017-07-31T06:14:00.000Z,MoneyDJ新聞 2017-07-31 14:14:35 記者 蔡承啟 報導日前攜手手機外殼製造商Nodus、根據從蘋果(Apple)供應鏈取得的iPhone 8電腦輔助設計(CAD)檔案製作出iPhone 8渲染圖像(rendering image)的美媒Forbes又有獨家爆料，稱iPhone 8將採單色系設計，色款僅有黑、曜石黑和白色3款。,1
2017-07-31T05:13:00.000Z,"MoneyDJ新聞 2017-07-31 13:13:14 記者 蔡承啟 報導微控制器(MCU)巨擘瑞薩電子(Renesas Electronics)28於日股盤後公布上季(2017年4-6月)財報：因車用需求夯，提振合併營收較去年同期大增30.4%至1,981億日圓、合併營益成長1.2%至188億日圓、合併純益飆增171.3%至271億日圓。",2
