PublishDate,Sentence
2017-02-14T01:33:00.000Z,馬斯克13日同時宣布，Model S、Model X將開始接受阿拉伯聯合大公國(UAE)的客戶下單，預計今(2017)年夏季能夠交貨。
2017-04-18T00:28:00.000Z,東北亞地緣政治因素不斷升高緊張氣氛，聯合國對朝鮮半島局勢，憂心忡忡，發言人呼籲各方加強溝通。
2017-04-19T00:41:00.000Z,東北亞地緣政治因素不斷升高緊張氣氛，聯合國對朝鮮半島局勢，憂心忡忡，發言人呼籲各方加強溝通。
2017-06-13T00:57:00.000Z,日期：2017年 6月13日※本日焦點股康控-KY、新日興、茂達、創意、鎧勝-KY、智寶、豪勉、東聯、新光鋼、大億科、捷波、豪展、日揚、博智、中橡、宏益、彰源※昨日盤勢解析英國大選結果各黨均未過半，英國首相梅伊宣布將組成聯合政府、留任首相；週五西歐三大指數上漲。
2017-06-13T00:57:00.000Z,※強勢股：1.生技醫療個股表現，達爾膚 (6523) 、中美冠科-KY (6554) 、聯合 (4129) 、生展 (8279) 上漲。
2017-06-19T08:02:00.000Z,　第12屆國際構裝暨電路板研討會今年主要由IEEE CPMT-Taipei、iMAPS-Taiwan、ITRI及TPCA聯合舉辦，今年度，開幕演講邀請到來自筆記型電腦大廠HP的Vice President Shreekant(Ticky) Thakkar帶來下世代與我們日常生活中息息相關的「背景運算」，及其在智慧裝置、數據科技及數位電子中所扮演的關鍵角色，並細說未來產業面臨的挑戰與機會；另有來自德國Fraunhofer IZM的 Dr. Rolf Aschenbrenner，也將於開幕演講中分享「Panel Fan-out Technologies and New Solutions for Autonomous Systems」。
2017-06-23T03:17:00.000Z,以太坊已有許多實際應用，聯合國世界糧食計劃署(World Food Program)利用以太坊技術，紀錄協助一萬名敘利亞難民。
2017-06-27T01:03:00.000Z,日期：2017年 6月27日※本日焦點股帛漢、聯合、鈺齊-KY、力成、矽格、宏益、晶焱、博智、力麒、智寶、威剛、燁輝、濱川、新光鋼、申豐、亞泰、仲琦、新產※昨日盤勢解析IHS  Markit 公佈歐盟的綜合採購經理人指數(PMI)自 56.8 下跌至 55.7，而市場仍擔憂油價步入熊市，週五西歐三大指數下跌。
2017-07-19T01:05:00.000Z,日本網站iPhone Mania、CoRRiENTE.top引述韓國《先驅報》(Korea Herald)18日報導指出，三星三位聯合執行長(CEO)之一的權五鉉(Kwon Oh-Hyun)6月拜訪蘋果總部，且憑藉著獨家供應iPhone 8用OLED面板的優勢、成功從蘋果手中接獲2018年版iPhone所需的A12晶片部分訂單。
2017-07-21T04:58:00.000Z,日本網站iPhone Mania、CoRRiENTE.top引述韓國先驅報(Korea Herald)18日的報導指出，三星三位聯合CEO之一的權五鉉(Kwon Oh-Hyun)在6月時拜訪了蘋果總部，且憑藉著獨家供應iPhone 8用OLED面板的優勢、成功從蘋果手中接獲2018年版iPhone所需的A12晶片部分訂單(全文見此)。
2017-07-25T04:46:00.000Z,日本網站iPhone Mania、CoRRiENTE.top引述韓國先驅報(Korea Herald)7月18日的報導指出，三星三位聯合CEO之一的權五鉉(Kwon Oh-Hyun)在6月時拜訪了蘋果總部，且憑藉著獨家供應iPhone 8用OLED面板的優勢、成功從蘋果手中接獲2018年版iPhone所需的A12晶片部分訂單。
2017-08-21T07:17:00.000Z,本周聚焦美國和南韓將舉行的聯合軍演，是否令朝鮮半島的緊張局勢再度升高，以及聯準會主席葉倫本周在全球央行年會發表的演說，都是市場密切關注的焦點。
2017-09-08T10:11:00.000Z,證交所董事長李啟賢與韓國交易所董事長鄭燦宇(Jeong Chan Woo)今天在泰國曼谷舉行的世界交易所聯合會(WFE)中，正式發表「台韓資訊科技指數」；李啟賢表示，台韓科技指數充分展現雙方在產業面、市場面的特殊優勢，值得作為國際投資人投資亞洲市場的參考。
2017-09-14T01:32:00.000Z,"MoneyDJ新聞6日報導，高通與其子公司Qualcomm Technologies, Inc. 8月30日與奇景光電聯合宣布合作開發的夥伴計畫，以加速高解析度、低功耗及主動式3D深度感測相機系統的發展及商業化，提供包括人臉辨識、3D重建及場景感知等電腦視覺功能，可以應用在行動裝置、物聯網(IoT)、安防監控、汽車、擴增實境(AR)/虛擬實境(VR)等領域。"
2017-10-17T06:27:00.000Z,太陽能廠新日光 (3576) 、昱晶 (3514) 、昇陽光電 (3561) 前一交易日收盤後，共同宣布將合併成立聯合再生能源公司，合併案預計明年第3季完成，將成全台最大、全球第5大的電池片製造商。
2017-10-17T00:01:00.000Z,何麗梅表示，台積電也承諾，未來在法規與市場供給等條件成熟的情況下，會直接購買再生能源，是積極支持聯合國永續發展目標（Sustainable Development Goals，SDGs）的體現。
2018-01-10T04:06:00.000Z,MarketWatch、CNBC報導，柯達週二聯合WENN Digital，共同發表「KODAKOne」影像專利管理平台及專屬支付工具──柯達幣。
2018-01-27T01:17:00.000Z,台積電 （2330） 的5奈米廠將於2020年投片量產，不過三星、IBM及格羅方德也不甘示弱，三家半導體廠已經聯合發表5奈米製程的晶圓，三星更宣誓將在2020年開始量產4奈米製程，全力打造先進封裝製程，力拚要奪回蘋果訂單。
