PublishDate,Sentence
2017-02-07T01:25:00.000Z,Rakesh指出，深度學習、人工智慧(AI)將是下一個重大的運算典範，NVIDIA、超微以及英特爾可望因而受惠。
2017-06-27T01:00:00.000Z,  台股昨天台積電展現的漂亮「填息秀」，讓瑞銀證對市場資金的流動性更有信心，台積電的填息也為第3季的除權息行情樹立典範。
2017-07-09T05:00:00.000Z,　這1年多來，大立光和台積電幾乎都選在「每一季首月13日」舉行上一季財報的業績發表會，1天之內，股王和權王就把前一季業績和下一季展望交代清楚，也讓一般投資人能與法人同時掌握最新資訊，不至於有「資訊不對稱」的狀況，堪稱是台股「公司治理」的典範。
2017-07-28T07:07:00.000Z,MarketWatch 7月10日報導，Jefferies分析師Mark Lipacis表示科技已出現結構性轉變，大約每15年就會出現一次劇烈轉變的運算典範現已轉移至平行運算/IoT、目前正處於第四次結構轉變的開端。
2017-10-05T05:15:00.000Z,許金榮指出，台灣電鏡不僅是台灣設備業的好典範，，同時樹立台灣創新風氣與產學研合作模式的好典範，包括串聯學界、半導體業與創投業。
2017-10-21T02:37:00.000Z,台積電30週年系列報導（中央社記者張建中新竹2017年10月21日電）台灣積體電路製造股份有限公司 (2330) 稱霸全球晶圓代工市場，是許多產業廠商學習典範，但台積電不是永遠的贏家，也曾在LED（發光二極體）與太陽能領域挫敗。
2017-11-23T04:51:00.000Z,　　「2017第十屆台灣企業永續獎」今舉行頒獎典禮，共計130家單位與個人榮獲企業永續桂冠，會中將頒發企業永續傑出人物獎、十大永續典範企業獎、TOP50企業永續獎、三大永續典範外資企業獎及各項表揚企業永續單項績效實行優良獎項，本屆更增設「企業永續終身成就獎」，頒發予台積電董事長張忠謀，以表彰其個人生涯中，對企業永續發展領域之前瞻眼光及卓越貢獻。
2018-06-27T01:10:00.000Z,當年產業發展由「垂直整合」轉移到「垂直分工」的產業生態，來自台灣的企業—宏碁與台積電 (2330) 分別在個人電腦與半導體的典範轉移，都扮演了創始者的關鍵角色。
2018-06-27T01:10:00.000Z,當年產業發展由「垂直整合」轉移到「垂直分工」的產業生態，來自台灣的企業—宏碁與台積電分別在個人電腦與半導體的典範轉移，都扮演了始作俑者的關鍵角色。
2018-10-04T00:46:00.000Z,」　　SiFive執行長Naveed Sherwani表示：「台積電對於系統晶片從設計，製造，與出貨的完備支援，提供SiFive晶片開發的嶄新典範。
2018-10-04T00:46:00.000Z,」　　SiFive執行長Naveed Sherwani表示：「台積電對於系統晶片從設計，製造，與出貨的完備支援，提供SiFive晶片開發的嶄新典範。
2019-02-21T08:57:00.000Z,蔡力行自2017年6月進入聯發科與董事長蔡明介任共同執行長，也自去年2月起獨挑聯發科執行長一職，蔡力行坦言，還有很多成長的空間要努力，今年也要把毛利率拚到4成，有好的財務表現才能把其他事情做好，迎戰5G到來，他也說，這是一個技術典範的轉移，有別於3G、4G，「這回相當不一樣」! 面對5G，蔡力行表示，有別與以往，這回可以說非常不一樣，2G進入3G是語音進入數據，至於3G邁入4G，象徵的是速度的提升，基本上都不算是革命性轉變，但是5G，不單單是速度的提升以及低延遲，其所衍伸的應用更是以前不敢想像的，儘管智慧手機市場的應用也是很重要的一環，但不只是唯一應用，5G加上AI是令人興奮的技術典範轉移，技術難度高，另外還有車聯網，在4G時代是不可能讓車聯網發生。
