PublishDate,Sentence
2019-03-15T07:09:00.000Z,成衣雙雄儒鴻 (1476) 、聚陽 (1477) 亦齊步走揚逾4%，東華 (1418) 、怡華 (1456) 、利勤 (4426) 等紡織股均沾光。
2019-10-01T06:48:00.000Z,美股昨夜收高，加上IHS Markit公布9月台灣製造業PMI升為50，台股今日由權王台積電 (2330) 飆上280.5元新高價領軍，攜手大立光 (3008) 等蘋概族群聯袂走揚，大盤指數盤初即迅速收復5日線並重登10900大關，隨後在大多數類股紛紛跟上走高之下，交投持續升溫，終場集中市場收10967.65點，上漲137.97點，總成交值放大至1456.37億元。
2019-10-01T06:38:00.000Z,加權指數終場收在10967.65點，大漲137.97點，漲幅1.27%，成交金額新台幣1456.36億元。
2019-10-01T06:48:00.000Z,美股昨夜收高，加上IHS Markit公布9月台灣製造業PMI升為50，台股今日由權王台積電 (2330) 飆上280.5元新高價領軍，攜手大立光 (3008) 等蘋概族群聯袂走揚，大盤指數盤初即迅速收復5日線並重登10900大關，隨後在大多數類股紛紛跟上走高之下，交投持續升溫，終場集中市場收10967.65點，上漲137.97點，總成交值放大至1456.37億元。
2019-10-01T06:38:00.000Z,加權指數終場收在10967.65點，大漲137.97點，漲幅1.27%，成交金額新台幣1456.36億元。
2019-10-29T07:16:48.000Z,美中貿易戰緊張氣氛逐漸緩解，財報周表現不俗，周一美股三大指數齊揚，台股周二齊開漲32.37點至11347.39點，台積電股價再衝298.5元之高點，權值股表現穩定向上，半導體、5G概念、蘋概股喜迎多頭部隊，加上外資頻頻流入買超，盤中指數一度衝至11373.95點，再創29年半新高，然午後遭華為傳出零件斷供之空軍狙擊，且多數個股漲多回檔，大盤翻黑回測5日線，幸好隨後跌幅收斂，終場翻紅收漲18.85點或0.17%，報11333.87點，成交金額放大至1456.67億元。
2019-10-29T07:16:00.000Z,美中貿易戰緊張氣氛逐漸緩解，財報周表現不俗，周一美股三大指數齊揚，台股周二齊開漲32.37點至11347.39點，台積電股價再衝298.5元之高點，權值股表現穩定向上，半導體、5G概念、蘋概股喜迎多頭部隊，加上外資頻頻流入買超，盤中指數一度衝至11373.95點，再創29年半新高，然午後遭華為傳出零件斷供之空軍狙擊，且多數個股漲多回檔，大盤翻黑回測5日線，幸好隨後跌幅收斂，終場翻紅收漲18.85點或0.17%，報11333.87點，成交金額放大至1456.67億元。
2019-12-06T02:20:54.000Z,"
2.台積電 (2330) ：19日除息在即，昨外資大舉回補買超14560張，昨夜ADR收漲2.29%，激勵今早股價再登316元新天價。"
2019-12-06T02:20:00.000Z, 2.台積電 (2330) ：19日除息在即，昨外資大舉回補買超14560張，昨夜ADR收漲2.29%，激勵今早股價再登316元新天價。
2019-12-09T07:14:00.000Z, 今日集中市場十大漲幅個股為:歐格 (3002) 漲10.00%、友達 (2409) 漲9.99%、華冠 (8101) 漲9.97%、合機 (1618) 漲9.93%、華上 (6289) 漲9.89%、力銘 (3593) 漲9.89%、東訊 (2321) 漲9.71%、廷鑫 (2358) 漲9.69%、倫飛 (2364) 漲8.26%、怡華 (1456) 漲7.44%。
2019-12-09T02:25:00.000Z, 4.怡華 (1456) ：11月營收月增222.68%、年增502.65%，早盤爆量觸及漲停。
2020-03-26T06:19:25.000Z,"
紡織股當中，怡華 (1456) 收在7.23元漲停價，冠星-KY (4439) 也收在漲停價123.5元。"
2020-05-26T01:58:55.000Z,"
22.怡華 (1456) ：外資昨轉買超，早盤拉出第2根漲停。"
