PublishDate,Sentence,Score
2017-07-05T07:14:00.000Z,  富邦投顧的人工智慧概念股包括：樺漢 (6414) 、研華 (2395) 、創意 (3443) 、上銀 (2049) 、台達電 (2308) 、鴻海 (2317) 。,2
2017-07-11T06:34:00.000Z,台積電與聯電 (2303) 今日各擁業績與除息題材，股價分別收在當日最高點212元、14.1元，激勵力成 (6239) 、創意 (3443) 等6月績優生聯袂漲逾4%，推升半導體類指收漲2.31%。,5
2017-07-11T02:26:00.000Z,客製化IC領導廠商創意 (3443) 展現積極布局海外的戰略規劃野心，創意今(11)日宣布，位於首爾江南區的新辦公室開幕，將全力拓展韓國事業版圖與及時技術服務，以因應韓國強勁的市場需求。,2
2017-07-11T02:26:00.000Z,  創意打造全新的空間來加強技術和業務方面的支援。,1
2017-07-11T02:26:00.000Z,  創意表示，新的辦公地點提供便利的客戶服務設施，例如最先進的視訊會議功能，以及兩間客戶專用的辦公室。,2
2017-07-11T02:26:00.000Z,上述設施皆座落於台積電韓國總部所在的大樓內，有利於促進創意電子與晶圓代工合作夥伴之間融洽而密切的協作關係。,6
2017-07-11T02:26:00.000Z,  創意總經理陳超乾表示，創意挹注重資擴建韓國總部，證實了我們致力為韓國市場提供最佳ASIC服務的堅定決心，這些新的設施也突顯我們有能力與關鍵的韓國客戶攜手成長，在他們擴大全球影響力之際跟上腳步。,8
2017-07-11T02:26:00.000Z,  創意電子韓國業務資深處長朱偉濤表示，此次事業版圖拓展至首爾安杰大廈是項重大投資，充分展現創意電子積極布局海外的戰略規劃，以求更近距離服務我們韓國的客戶與相關半導體社群。,4
2017-07-12T00:57:00.000Z,日期：2017年 7月12日※本日焦點股昇華、直得、微星、玉晶光、群聯、網龍、研華、創意、力成、亞德客-KY、鴻準、致伸、科誠、譜瑞-KY、致茂、京鼎、東隆興、群創、仁寶、實威、鎧勝-KY※昨日盤勢解析德國五月份出口數據強勁，中國生產者物價指數年增率來到5.5%，激勵能源礦業類股領漲，週一西歐三大指數收高。,7
2017-07-12T00:57:00.000Z,3.其他個股表現或跌深反彈者，諸如研華 (2395) 、億豐 (8464) 、力成 (6239) 、群聯 (8299) 、微星 (2377) 、創意 (3443) 、先進光 (3362) 、宣德 (5457) 、陽程 (3498) 等。,-1
2017-07-18T06:50:00.000Z,創意 (3443) 近年將業務重心往深度學習(deep learning)與人工智慧(AI)等範疇發展，也跟隨台積電 (2330) 腳步進駐南京發展，站穩此波科技新革命的浪頭上，隨著各應用顯著的需求激增，未來幾年營運成長動能無虞，今日股價再度強勢上漲，盤中最高來到164.5元，創下近8年來新高價，終場收在163元，以上漲6.88%、10.5元作收。,15
2017-07-18T06:50:00.000Z,  為了滿足人工智慧(AI)、深度學習(DL)及各種高效能運算(HPC)應用與日俱增的需求，創意先前已推出第二代16奈米高頻寬記憶體(HBM)實體層(PHY)與控制器(Controller)，目前HBM2 PHY與控制器已為台積電16奈米製程技術裝置供貨，接下來將於下半年推出台積電7奈米製程的HBM2實體層和控制器IP。,8
2017-07-18T06:50:00.000Z,  法人指出，創意在高效能運算(HPC)可支援HBM(高頻寬記憶體)PHY、PCIe與SerDes等高速傳輸應用，相關客戶不僅只有一家系統廠，預估今年下半年將再增1客戶，終端可連結AI人工智慧與物聯網應用。,5
2017-07-18T06:50:00.000Z,  未來SSD將逐漸轉向PCI Express介面，與此同時，創意也看到快閃記憶體應用市場對PCIe3 IP的強烈需求，創意的PCIe 3 PHY IP與PLDA EP控制器組合於上半年已通過PCI-SIG合規測試，能夠將極低功率的PCIe3 PHY IP，整合至以28奈米製程技術為目標的裝置，而其PCIe3 PHY為創意固態硬碟(SSD)ASIC平台中的關鍵組件。,1
2017-07-18T06:50:00.000Z,  台積電於南京建置12吋廠，創意也跟緊台積電腳步進駐南京，法人表示，創意將以16奈米為主，預計將於今年第4季建置完成，屆時南京廠將是創意的研發據點之一，要為中國半導體產業自製化作準備，為未來營運成長動能再添柴火。,5
