PublishDate,Sentence,Score
2017-09-07T08:29:00.000Z,  瑞銀證最青睞個股名單：台積電 (2330) 、英業達 (2356) 、富邦金 (2881) 、遠傳 (4904) 、台灣大 (3045) ；最不青睞個股則有：宏達電 (2498) 、鴻準 (2354) 、緯創 (3231) 、上銀 (2049) 、正新 (2105) 、群創 (3481) 。,1
2017-09-07T06:33:00.000Z,  權值股方面，股王大立光 (3008) 獲外資比讚，最新有外資看好3D感應應用起飛，調高大立光目標價，由原先的5400元調高至7350元，重申「買進」，這可說是目前為止外資圈喊出的最高價，今大立光收漲0.85%，報在5945元，鴻海 (2317) 收在平盤位置115元，台積電 (2330) 也收在平盤217元，宏達電 (2498) 則是因8月營收腰斬，加上傳出Google有意收編其智慧機部門，今股價帶量下挫，跌幅逾6.5%。,3
2017-09-08T07:03:00.000Z,　盤面上，電子權值股大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 、聯發科 (2454) 持穩盤上，面板雙虎友達 (2409) 、群創 (3481) 雙雙走揚1%，宏達電 (2498) 8月營收腰斬利空出盡反彈4%，盤面多方聚焦光電、被動元件、太陽能族群，亞光 (3019) 關禁閉禁令解除股價直攻漲停板，帶動玉晶光 (3406) 、佳凌 (4976) 、今國光 (6209) 等二線光學股齊揚；被動元件股在龍頭股國巨 (2327) 衝上掛牌新高價領漲下，帶動禾伸堂 (3026) 及集團股奇力新 (2456) 、智寶 (2375) 聯袂勁彈；太陽能族群受惠新閣揆走馬上任，中美晶 (5483) 、嘉晶 (3016) 、合晶 (6182) 熱烘烘。,7
2017-09-08T06:21:00.000Z,  權值股台積電 (2330) 小漲震盪，收在218元，面板雙虎友達 (2409) 、群創 (3481) 同步收漲，宏達電 (2498) 更是8月營收腰斬利空出盡，終場收大漲逾4%。,2
2017-09-08T03:09:00.000Z,  股王大立光 (3008) 再獲外資欽點，目標價最高上看7350元，今股價小漲約0.5%，最高達5995元，持續朝向收復6000元大關靠攏，台積電 (2330) 最新指出和美國超低功耗解決方案商Ambiq Micro合作，成功打進華為輕型健身穿戴產品供應鏈，今股價亦小漲震盪，聯發科 (2454) 8月營收站上近9個月新高，惟股價震盪於平盤附近，反倒是8月營收腰斬的宏達電 (2498) 看似利空出盡，股價一度大漲5%，面板雙虎友達 (2409) 、群創 (3481) 也在8月營收成長下，股價同步上漲約1%。,14
2017-09-21T06:47:00.000Z,今日暫停交易的宏達電 （2498） 宣布與Google結盟，以約330億元出售手機代工部門及智財權，相關供應鏈今日率先反應，如威盛 （2388） 強攻漲停。,1
2017-09-21T06:47:00.000Z,  此外，宏達電恢復交易後的股價反應、對相關供應鏈影響，以及外資期貨、選擇權及現貨布局狀況，亦將影響台股後續走勢，為後續盤勢關注焦點。,1
2017-09-22T07:15:00.000Z,　宏達電 (2498) 出售Pixel手機成員暨專利授權給Google，交易總金額約折合新台幣330億元，可望貢獻EPS高達40元，今日跳空漲停鎖到底，帶動集團股威盛 (2388) 同步攻頂，供應鏈位速 (3508) 逆勢大漲；蘋果iPhone 8/8 Plus今日開賣，惟蘋果股價持續走跌，拖累大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 、和碩 (4938) 及華通 (2313) 等蘋概股一片愁雲慘霧，光學元件股玉晶光 (3406) 、亞光 (3019) 再度轉弱雙雙大跌5%；矽晶圓族群台勝科 (3532) 受惠矽晶圓看漲，今日衝上5個月新高價，帶動合晶 (6182) 同步走高。,6
2017-09-22T07:15:00.000Z,操作上，目前資金明顯轉入中小型股，建議可留意高現金殖利率、利基型電子業績題材股和防禦型傳產股等具有表現空間，下周仍關注蘋概股、宏達電走勢。,3
2017-09-22T06:14:00.000Z,  今盤面焦點除蘋果概念外，宏達電 (2498) 更是一大亮點，宣布ODM團隊下嫁Google後，宏達電今(22)日恢復交易，股價跳空漲停開出，整場鎖住，近27.9萬張漲停價高掛委買，可說是有錢也買不到，使得同屬王雪紅概念股的威盛 (2388) 同樣也是整場鎖住漲停，市場爭買，宏達電供應鏈位速 (3508) 也是逆勢大漲。,4
2017-09-22T06:14:00.000Z,  美國聯準會宣布啟動縮減資產負債表計畫，時程與規畫皆符合市場預期，初期規模較小且速度和緩，惟北韓丟出震撼彈，恐導致短線地緣風險升高，加上台股指數來到高檔之際籌碼持續轉趨凌亂，研判短線上震盪走勢仍將延續，就籌碼流動來說，由於目前台股籌碼資金明顯轉入中小型股，建議可以留意高現金殖利率、利基型電子業績題材股和防禦型傳產股等具有表現空間，當然下周看盤重點依舊鎖定蘋概股、宏達電等話題個股，台股若在下周可以重新站回季線，甚至是月線，則會對後續走勢相對有利。,5
2017-09-22T03:57:00.000Z,　今天雖然有宏達電 (2498) 因為手機部門賣給Google，宏達電及威盛 (2388) 今天股價跳空漲停，但蘋果股價持續走跌，大立光 (3008) 、台積電 (2330) 、鴻海 (2317) 、和碩 (4938) 及華通 (2313) 等蘋果概念股同步走跌，大立光盤中失守5550元，昨天好不容易止跌的光學元件股今天又倒成一片，玉晶光 (3406) 、亞光 (3019) 等同步走跌，資金轉向具特定題材的個股如：凡甲 (3526) 、界霖 (5285) 、台勝科 (3532) 、合晶 (6182) 等，在群龍無首下，台股指數開低走低，盤中大跌逾100點，失守10500點，截至11點30分為止，加權股價指數為10482.1點，下跌96.34點，成交量為766.89億元；OTC指數為142.38點，下跌1.37點，成交量為265.86億元。,-3
2017-09-22T02:01:00.000Z,  12.宏達電(2498)：Google將以11億美元(約新台幣330億元)收購Pixel團隊與手機專利授權，獲外資評為划算，今日買盤蜂擁，開盤跳空漲停鎖死，委買高掛43萬張。,3
2017-09-25T06:33:00.000Z,智慧型手機與虛擬實境廠商宏達電 (2498) 上週宣布與Google簽署合作協議，今天股價續強，終場收在81元，漲幅6.3%。,6
2017-09-25T03:40:00.000Z,智慧型手機與虛擬實境廠商宏達電 (2498) 續強，開盤大漲9%，最高來到83.2元。,5
2017-09-26T06:50:00.000Z,科技股重挫、朝美相互叫囂，昨夜美股收黑，台股大盤今日開低2.45點，以10333.44點開出，盤初台積電 (2330) 力守平盤之上，宏達電 (2498) 續攻、可成 (2474) 強彈，提振權值股士氣，加上面板族群走多，鴻海 (2317) 亦一度翻紅企圖帶動蘋概股走勢，推升大盤指數最高來到10374.54點。,2
2017-09-26T02:42:00.000Z,科技股重挫、朝美持續相互叫囂，昨夜美股收黑，今早亞股一片綠油油，台股大盤在2個交易日跌掉240餘點後，今日開盤續跌2.45點，以10333.44點開出，盤初受惠精神指標台積電 (2330) 力守平盤之上，輔以宏達電 (2498) 續攻、可成 (2474) 強彈，提振權值股士氣，加上金傳同心向上，支撐指數力守高檔，盤中雖台積電被空軍壓制盤下整理，惟鴻海 (2317) 多頭終於回神及時接棒撐盤，讓大盤指數得以於約10350高檔之上續航，但南亞科 (2408) 、華邦電 (2344) 漲多賣壓湧現，股價分別大跌逾4%、3%，打亂多頭腳步，指數又一度翻黑。,-3
2017-09-28T02:45:00.000Z,其餘權值股方面，宏達電 (2498) 持續修正，跌幅逾1%，聯發科 (2454) 則在董事長蔡明介喊話，未來5~7年投資台灣2000億元，且著重研發人才，今股價相對有撐，盤中漲幅逾1%，面板雙虎中的群創 (3481) 登上8月全球電視面板出貨量冠軍，今股價逆勢小漲，友達 (2409) 則小跌震盪。,3
